Frequency(Hz),Return Loss(dB),Phase(deg),Rs,SWR,Xs,|Z|,Theta
162300496,-0.61,151.85,1.9,28.68,12.5,12.7,81.6
162477486,-0.60,151.80,1.8,28.96,12.5,12.7,81.7
162654476,-0.60,151.73,1.8,29.03,12.6,12.7,81.7
162831468,-0.60,151.64,1.8,29.07,12.6,12.7,81.7
163008458,-0.60,151.51,1.8,29.03,12.7,12.8,81.8
163185448,-0.60,151.53,1.8,28.80,12.7,12.8,81.7
163362440,-0.61,151.56,1.9,28.62,12.7,12.8,81.6
163539430,-0.60,151.50,1.9,28.73,12.7,12.8,81.7
163716420,-0.61,151.44,1.9,28.65,12.7,12.8,81.7
163893412,-0.61,151.40,1.9,28.43,12.7,12.9,81.6
164070402,-0.61,151.31,1.9,28.38,12.8,12.9,81.6
164247392,-0.61,151.25,1.9,28.60,12.8,12.9,81.7
164424384,-0.60,151.24,1.8,29.19,12.8,12.9,81.9
164601374,-0.59,151.16,1.8,29.53,12.8,13.0,82.0
164778364,-0.58,151.09,1.8,29.77,12.9,13.0,82.1
164955356,-0.59,151.03,1.8,29.67,12.9,13.0,82.1
165132346,-0.60,150.98,1.8,29.17,12.9,13.1,81.9
165309336,-0.61,150.90,1.9,28.58,13.0,13.1,81.8
165486328,-0.61,150.88,1.9,28.52,13.0,13.1,81.8
165663318,-0.61,150.84,1.9,28.64,13.0,13.1,81.8
165840308,-0.60,150.80,1.9,28.83,13.0,13.1,81.9
166017300,-0.60,150.72,1.8,29.17,13.0,13.2,82.0
166194290,-0.59,150.62,1.8,29.22,13.1,13.2,82.0
166371280,-0.60,150.48,1.8,29.15,13.2,13.3,82.1
166548272,-0.60,150.49,1.8,29.08,13.2,13.3,82.0
166725262,-0.59,150.55,1.8,29.30,13.1,13.2,82.1
166902252,-0.59,150.50,1.8,29.67,13.1,13.3,82.2
167079244,-0.58,150.45,1.8,29.85,13.2,13.3,82.3
167256234,-0.59,150.36,1.8,29.45,13.2,13.3,82.2
167433224,-0.60,150.27,1.8,29.17,13.3,13.4,82.1
167610216,-0.60,150.20,1.8,29.04,13.3,13.4,82.1
167787206,-0.59,150.18,1.8,29.28,13.3,13.4,82.2
167964196,-0.60,150.14,1.8,29.08,13.3,13.4,82.1
168141188,-0.60,150.10,1.9,28.82,13.3,13.5,82.1
168318178,-0.61,150.06,1.9,28.61,13.4,13.5,82.0
168495168,-0.61,150.00,1.9,28.52,13.4,13.5,82.0
168672160,-0.61,149.91,1.9,28.51,13.4,13.6,82.0
168849150,-0.60,149.83,1.9,28.82,13.5,13.6,82.1
169026140,-0.60,149.76,1.8,29.04,13.5,13.6,82.2
169203132,-0.60,149.70,1.8,29.15,13.5,13.6,82.2
169380122,-0.60,149.64,1.8,29.16,13.5,13.7,82.3
169557112,-0.59,149.59,1.8,29.22,13.6,13.7,82.3
169734104,-0.59,149.59,1.8,29.58,13.6,13.7,82.4
169911094,-0.59,149.48,1.8,29.68,13.6,13.7,82.4
170088084,-0.58,149.32,1.8,29.80,13.7,13.8,82.5
170265076,-0.58,149.32,1.8,29.77,13.7,13.8,82.5
170442066,-0.59,149.31,1.8,29.45,13.7,13.8,82.4
170619056,-0.60,149.27,1.9,28.74,13.7,13.8,82.2
170796048,-0.60,149.27,1.9,28.89,13.7,13.8,82.3
170973038,-0.60,149.24,1.9,28.95,13.7,13.9,82.3
171150028,-0.60,149.22,1.9,28.93,13.7,13.9,82.3
171327020,-0.60,149.18,1.9,28.79,13.8,13.9,82.3
171504010,-0.61,149.12,1.9,28.58,13.8,13.9,82.2
171681000,-0.61,149.08,1.9,28.65,13.8,13.9,82.3
171857992,-0.60,149.01,1.9,28.93,13.8,14.0,82.3
172034982,-0.59,148.95,1.8,29.48,13.9,14.0,82.5
172211972,-0.59,148.86,1.8,29.23,13.9,14.0,82.5
172388964,-0.60,148.79,1.9,29.02,13.9,14.1,82.4
172565954,-0.60,148.75,1.9,28.86,14.0,14.1,82.4
172742944,-0.60,148.68,1.9,28.97,14.0,14.1,82.4
172919936,-0.60,148.61,1.9,29.09,14.0,14.2,82.5
173096926,-0.61,148.56,1.9,28.71,14.1,14.2,82.4
173273916,-0.60,148.49,1.9,28.87,14.1,14.2,82.4
173450908,-0.59,148.41,1.8,29.38,14.1,14.2,82.6
173627898,-0.59,148.47,1.8,29.56,14.1,14.2,82.6
173804888,-0.59,148.46,1.8,29.44,14.1,14.2,82.6
173981880,-0.60,148.34,1.9,28.94,14.2,14.3,82.5
174158870,-0.60,148.31,1.9,29.05,14.2,14.3,82.5
174335860,-0.59,148.29,1.8,29.23,14.2,14.3,82.6
174512852,-0.59,148.23,1.8,29.24,14.2,14.3,82.6
174689842,-0.59,148.19,1.8,29.42,14.2,14.3,82.6
174866832,-0.59,148.15,1.8,29.60,14.2,14.4,82.7
175043824,-0.60,148.10,1.9,28.84,14.3,14.4,82.5
175220814,-0.61,147.97,1.9,28.52,14.3,14.5,82.5
175397804,-0.61,147.81,1.9,28.71,14.4,14.5,82.5
175574796,-0.60,147.74,1.9,29.12,14.4,14.6,82.7
175751786,-0.60,147.71,1.9,29.19,14.5,14.6,82.7
175928776,-0.61,147.67,1.9,28.48,14.5,14.6,82.5
176105768,-0.61,147.65,1.9,28.28,14.5,14.6,82.5
176282758,-0.62,147.61,1.9,28.18,14.5,14.6,82.4
176459748,-0.61,147.51,1.9,28.31,14.6,14.7,82.5
176636740,-0.61,147.45,1.9,28.30,14.6,14.7,82.5
176813730,-0.61,147.43,1.9,28.26,14.6,14.7,82.5
176990720,-0.61,147.37,1.9,28.31,14.6,14.7,82.5
177167712,-0.61,147.30,1.9,28.34,14.6,14.8,82.5
177344702,-0.61,147.22,1.9,28.36,14.7,14.8,82.6
177521692,-0.61,147.19,1.9,28.68,14.7,14.8,82.7
177698684,-0.60,147.16,1.9,28.95,14.7,14.8,82.7
177875674,-0.61,147.09,1.9,28.55,14.7,14.9,82.6
178052664,-0.61,147.05,1.9,28.59,14.8,14.9,82.7
178229656,-0.60,147.02,1.9,28.87,14.8,14.9,82.7
178406646,-0.61,146.89,1.9,28.29,14.8,15.0,82.6
178583636,-0.62,146.78,1.9,28.17,14.9,15.0,82.6
178760628,-0.61,146.68,1.9,28.61,14.9,15.1,82.7
178937618,-0.61,146.70,1.9,28.63,14.9,15.1,82.7
179114608,-0.61,146.70,1.9,28.64,14.9,15.1,82.7
179291600,-0.60,146.64,1.9,28.82,15.0,15.1,82.8
179468590,-0.60,146.56,1.9,28.95,15.0,15.1,82.8
179645580,-0.60,146.48,1.9,29.14,15.0,15.2,82.9
179822572,-0.60,146.42,1.9,28.85,15.1,15.2,82.8
179999562,-0.61,146.40,1.9,28.56,15.1,15.2,82.8
180176552,-0.62,146.39,1.9,28.15,15.1,15.2,82.7
180353544,-0.60,146.40,1.9,28.78,15.1,15.2,82.8
180530534,-0.60,146.36,1.9,29.02,15.1,15.2,82.9
180707524,-0.61,146.29,1.9,28.45,15.1,15.2,82.8
180884516,-0.61,146.20,1.9,28.51,15.2,15.3,82.8
181061506,-0.60,146.10,1.9,28.84,15.2,15.3,82.9
181238496,-0.59,146.03,1.9,29.36,15.3,15.4,83.0
181415488,-0.60,145.96,1.9,29.13,15.3,15.4,83.0
181592478,-0.62,145.90,1.9,28.20,15.3,15.4,82.8
181769468,-0.60,145.86,1.9,28.78,15.3,15.5,82.9
181946460,-0.60,145.81,1.9,28.99,15.4,15.5,83.0
182123450,-0.61,145.76,1.9,28.48,15.4,15.5,82.9
182300440,-0.63,145.75,2.0,27.62,15.4,15.5,82.7
182477432,-0.64,145.72,2.0,27.05,15.4,15.5,82.5
182654422,-0.63,145.55,2.0,27.72,15.5,15.6,82.7
182831412,-0.62,145.48,2.0,27.81,15.5,15.6,82.8
183008404,-0.63,145.48,2.0,27.57,15.5,15.6,82.7
183185394,-0.63,145.51,2.0,27.60,15.5,15.6,82.7
183362384,-0.63,145.52,2.0,27.66,15.5,15.6,82.7
183539376,-0.63,145.49,2.0,27.76,15.5,15.6,82.7
183716366,-0.63,145.37,2.0,27.75,15.6,15.7,82.8
183893356,-0.63,145.26,2.0,27.61,15.6,15.7,82.7
184070348,-0.64,145.22,2.0,27.18,15.6,15.8,82.6
184247338,-0.63,145.14,2.0,27.40,15.7,15.8,82.7
184424328,-0.62,145.05,2.0,27.88,15.7,15.8,82.9
184601320,-0.62,145.00,2.0,28.04,15.7,15.9,82.9
184778310,-0.62,144.98,2.0,27.97,15.8,15.9,82.9
184955300,-0.62,144.96,2.0,27.90,15.8,15.9,82.9
185132292,-0.64,144.86,2.0,27.34,15.8,15.9,82.7
185309282,-0.64,144.79,2.0,27.08,15.8,16.0,82.7
185486272,-0.64,144.80,2.0,27.18,15.8,16.0,82.7
185663264,-0.64,144.75,2.0,27.14,15.9,16.0,82.7
185840254,-0.64,144.68,2.0,27.17,15.9,16.0,82.7
186017244,-0.63,144.59,2.0,27.67,15.9,16.1,82.9
186194236,-0.62,144.52,2.0,27.89,16.0,16.1,82.9
186371226,-0.62,144.49,2.0,27.84,16.0,16.1,82.9
186548216,-0.62,144.44,2.0,28.10,16.0,16.1,83.0
186725208,-0.62,144.40,2.0,28.17,16.0,16.1,83.0
186902198,-0.63,144.34,2.0,27.75,16.1,16.2,82.9
187079188,-0.63,144.26,2.0,27.37,16.1,16.2,82.9
187256180,-0.64,144.19,2.0,27.20,16.1,16.3,82.8
187433170,-0.63,144.17,2.0,27.70,16.1,16.3,83.0
187610160,-0.63,144.09,2.0,27.69,16.2,16.3,83.0
187787152,-0.63,143.97,2.0,27.41,16.2,16.4,82.9
187964142,-0.64,143.98,2.1,26.96,16.2,16.4,82.8
188141132,-0.64,143.95,2.0,27.00,16.2,16.4,82.8
188318124,-0.63,143.88,2.0,27.63,16.3,16.4,83.0
188495114,-0.63,143.87,2.0,27.68,16.3,16.4,83.0
188672104,-0.63,143.87,2.0,27.61,16.3,16.4,83.0
188849096,-0.63,143.87,2.0,27.38,16.3,16.4,82.9
189026086,-0.64,143.77,2.0,27.23,16.3,16.5,82.9
189203076,-0.64,143.64,2.0,27.15,16.4,16.5,82.9
189380068,-0.63,143.50,2.0,27.68,16.5,16.6,83.1
189557058,-0.63,143.43,2.0,27.76,16.5,16.6,83.1
189734048,-0.63,143.39,2.0,27.59,16.5,16.6,83.1
189911040,-0.63,143.38,2.0,27.42,16.5,16.6,83.0
190088030,-0.64,143.32,2.0,27.17,16.5,16.7,83.0
190265020,-0.65,143.20,2.1,26.79,16.6,16.7,82.9
190442012,-0.65,143.17,2.1,26.81,16.6,16.8,82.9
190619002,-0.64,143.17,2.1,27.02,16.6,16.7,83.0
190795992,-0.64,143.12,2.0,27.28,16.6,16.8,83.0
190972984,-0.64,143.06,2.0,27.30,16.7,16.8,83.0
191149974,-0.64,142.97,2.1,27.11,16.7,16.8,83.0
191326964,-0.64,142.83,2.1,27.14,16.8,16.9,83.0
191503956,-0.64,142.75,2.1,27.11,16.8,16.9,83.0
191680946,-0.65,142.78,2.1,26.82,16.8,16.9,83.0
191857936,-0.65,142.76,2.1,26.73,16.8,16.9,82.9
192034928,-0.65,142.71,2.1,26.71,16.8,17.0,82.9
192211918,-0.65,142.60,2.1,26.90,16.9,17.0,83.0
192388908,-0.65,142.53,2.1,26.83,16.9,17.1,83.0
192565900,-0.65,142.48,2.1,26.65,17.0,17.1,83.0
192742890,-0.65,142.45,2.1,26.72,17.0,17.1,83.0
192919880,-0.65,142.42,2.1,26.69,17.0,17.1,83.0
193096872,-0.65,142.41,2.1,26.57,17.0,17.1,83.0
193273862,-0.65,142.32,2.1,26.79,17.0,17.2,83.0
193450852,-0.65,142.23,2.1,26.93,17.1,17.2,83.1
193627844,-0.65,142.16,2.1,26.80,17.1,17.2,83.1
193804834,-0.64,142.13,2.1,27.03,17.1,17.3,83.1
193981824,-0.63,142.08,2.0,27.40,17.2,17.3,83.2
194158816,-0.65,142.07,2.1,26.91,17.2,17.3,83.1
194335806,-0.65,142.05,2.1,26.87,17.2,17.3,83.1
194512796,-0.64,142.05,2.1,26.99,17.2,17.3,83.1
194689788,-0.63,141.99,2.0,27.50,17.2,17.3,83.3
194866778,-0.63,141.94,2.0,27.45,17.2,17.3,83.3
195043768,-0.64,141.86,2.1,26.98,17.3,17.4,83.1
195220760,-0.66,141.80,2.1,26.43,17.3,17.4,83.0
195397750,-0.66,141.74,2.1,26.21,17.3,17.4,83.0
195574740,-0.65,141.77,2.1,26.76,17.3,17.4,83.1
195751732,-0.64,141.69,2.1,27.07,17.3,17.5,83.2
195928722,-0.64,141.51,2.1,27.03,17.4,17.6,83.2
196105712,-0.64,141.46,2.1,27.13,17.5,17.6,83.2
196282704,-0.64,141.38,2.1,27.17,17.5,17.6,83.3
196459694,-0.64,141.26,2.1,27.26,17.6,17.7,83.3
196636684,-0.65,141.22,2.1,26.87,17.6,17.7,83.2
196813676,-0.65,141.18,2.1,26.62,17.6,17.7,83.2
196990666,-0.65,141.16,2.1,26.88,17.6,17.7,83.2
197167656,-0.65,141.16,2.1,26.93,17.6,17.7,83.2
197344648,-0.65,141.17,2.1,26.88,17.6,17.7,83.2
197521638,-0.65,141.08,2.1,26.79,17.6,17.8,83.2
197698628,-0.65,141.01,2.1,26.90,17.7,17.8,83.3
197875620,-0.64,140.97,2.1,27.23,17.7,17.8,83.3
198052610,-0.64,140.87,2.1,27.11,17.7,17.9,83.3
198229600,-0.64,140.78,2.1,26.98,17.8,17.9,83.3
198406592,-0.65,140.70,2.1,26.87,17.8,17.9,83.3
198583582,-0.65,140.71,2.1,26.68,17.8,17.9,83.2
198760572,-0.66,140.72,2.1,26.52,17.8,17.9,83.2
198937564,-0.64,140.58,2.1,27.22,17.9,18.0,83.4
199114554,-0.65,140.50,2.1,26.84,17.9,18.0,83.3
199291544,-0.67,140.48,2.2,25.93,17.9,18.1,83.1
199468536,-0.67,140.37,2.2,25.95,18.0,18.1,83.1
199734022,-0.66,140.17,2.1,26.51,18.1,18.2,83.3
