Frequency(Hz),Return Loss(dB),Phase(deg),Rs,SWR,Xs,|Z|,Theta
156105822,-1.58,-162.83,4.6,11.03,-7.5,8.8,-58.2
156282812,-1.58,-162.80,4.6,11.05,-7.5,8.8,-58.3
156459804,-1.57,-162.82,4.6,11.09,-7.5,8.8,-58.4
156636794,-1.58,-162.84,4.6,11.04,-7.5,8.8,-58.2
156813784,-1.59,-162.83,4.7,10.98,-7.5,8.8,-58.1
156990776,-1.60,-162.86,4.7,10.87,-7.5,8.8,-57.8
157167766,-1.61,-162.86,4.7,10.84,-7.5,8.8,-57.7
157344756,-1.59,-162.86,4.7,10.94,-7.5,8.8,-58.0
157521748,-1.58,-162.86,4.6,10.99,-7.5,8.8,-58.1
157698738,-1.59,-162.91,4.7,10.98,-7.4,8.8,-58.0
157875728,-1.59,-162.95,4.7,10.95,-7.4,8.8,-57.9
158052720,-1.59,-162.97,4.7,10.94,-7.4,8.8,-57.8
158229710,-1.59,-162.91,4.7,10.96,-7.4,8.8,-57.9
158406700,-1.59,-162.89,4.7,10.97,-7.5,8.8,-58.0
158583692,-1.59,-162.89,4.7,10.97,-7.5,8.8,-58.0
158760682,-1.60,-162.95,4.7,10.90,-7.4,8.8,-57.7
158937672,-1.60,-162.99,4.7,10.92,-7.4,8.8,-57.7
159114664,-1.59,-163.00,4.7,10.99,-7.4,8.8,-57.9
159291654,-1.59,-163.06,4.7,10.95,-7.4,8.7,-57.7
159468644,-1.59,-163.12,4.7,10.92,-7.4,8.7,-57.5
159645636,-1.60,-163.15,4.7,10.90,-7.3,8.7,-57.4
159822626,-1.59,-163.20,4.7,10.93,-7.3,8.7,-57.5
159999616,-1.59,-163.23,4.7,10.97,-7.3,8.7,-57.5
160176608,-1.57,-163.23,4.6,11.07,-7.3,8.6,-57.7
160353598,-1.58,-163.20,4.6,11.01,-7.3,8.7,-57.6
160530588,-1.59,-163.19,4.7,10.92,-7.3,8.7,-57.4
160707580,-1.61,-163.24,4.7,10.84,-7.3,8.7,-57.2
160884570,-1.61,-163.29,4.7,10.85,-7.3,8.7,-57.1
161061560,-1.60,-163.32,4.7,10.88,-7.3,8.7,-57.1
161238552,-1.60,-163.26,4.7,10.87,-7.3,8.7,-57.2
161415542,-1.61,-163.25,4.7,10.84,-7.3,8.7,-57.2
161592532,-1.61,-163.29,4.7,10.85,-7.3,8.7,-57.1
161769524,-1.60,-163.38,4.7,10.87,-7.2,8.6,-57.0
161946514,-1.60,-163.44,4.7,10.89,-7.2,8.6,-57.0
162123504,-1.60,-163.46,4.7,10.86,-7.2,8.6,-56.9
162300496,-1.61,-163.47,4.7,10.85,-7.2,8.6,-56.8
162477486,-1.61,-163.47,4.7,10.83,-7.2,8.6,-56.8
162654476,-1.61,-163.50,4.7,10.83,-7.2,8.6,-56.7
162831468,-1.61,-163.52,4.7,10.85,-7.2,8.6,-56.8
163008458,-1.60,-163.52,4.7,10.88,-7.2,8.6,-56.8
163185448,-1.60,-163.52,4.7,10.86,-7.2,8.6,-56.8
163362440,-1.61,-163.53,4.7,10.84,-7.2,8.6,-56.7
163539430,-1.61,-163.51,4.7,10.84,-7.2,8.6,-56.8
163716420,-1.61,-163.52,4.7,10.83,-7.2,8.6,-56.7
163893412,-1.61,-163.55,4.7,10.81,-7.2,8.6,-56.6
164070402,-1.62,-163.58,4.7,10.77,-7.2,8.6,-56.5
164247392,-1.62,-163.61,4.7,10.75,-7.1,8.6,-56.4
164424384,-1.62,-163.64,4.7,10.78,-7.1,8.6,-56.4
164601374,-1.61,-163.64,4.7,10.79,-7.1,8.6,-56.4
164778364,-1.61,-163.65,4.7,10.81,-7.1,8.5,-56.5
164955356,-1.61,-163.66,4.7,10.85,-7.1,8.5,-56.5
165132346,-1.61,-163.65,4.7,10.84,-7.1,8.5,-56.5
165309336,-1.61,-163.64,4.7,10.80,-7.1,8.5,-56.5
165486328,-1.61,-163.68,4.7,10.81,-7.1,8.5,-56.4
165663318,-1.62,-163.71,4.7,10.78,-7.1,8.5,-56.3
165840308,-1.62,-163.72,4.7,10.76,-7.1,8.5,-56.2
166017300,-1.62,-163.72,4.7,10.75,-7.1,8.5,-56.2
166194290,-1.62,-163.73,4.7,10.75,-7.1,8.5,-56.2
166371280,-1.62,-163.80,4.8,10.74,-7.1,8.5,-56.0
166548272,-1.62,-163.74,4.8,10.74,-7.1,8.5,-56.1
166725262,-1.62,-163.71,4.7,10.75,-7.1,8.5,-56.2
166902252,-1.62,-163.81,4.7,10.78,-7.1,8.5,-56.1
167079244,-1.61,-163.85,4.7,10.80,-7.0,8.5,-56.1
167256234,-1.62,-163.80,4.7,10.77,-7.1,8.5,-56.1
167433224,-1.62,-163.83,4.8,10.72,-7.0,8.5,-56.0
167610216,-1.63,-163.85,4.8,10.70,-7.0,8.5,-55.9
167787206,-1.62,-163.88,4.7,10.77,-7.0,8.5,-56.0
167964196,-1.61,-163.91,4.7,10.81,-7.0,8.4,-56.0
168141188,-1.61,-163.95,4.7,10.83,-7.0,8.4,-56.0
168318178,-1.62,-164.00,4.7,10.78,-7.0,8.4,-55.8
168495168,-1.62,-163.99,4.7,10.76,-7.0,8.4,-55.8
168672160,-1.62,-163.96,4.7,10.77,-7.0,8.4,-55.9
168849150,-1.62,-163.97,4.8,10.73,-7.0,8.4,-55.7
169026140,-1.63,-164.00,4.8,10.71,-7.0,8.4,-55.7
169203132,-1.62,-164.03,4.8,10.73,-7.0,8.4,-55.6
169380122,-1.62,-164.04,4.8,10.73,-6.9,8.4,-55.6
169557112,-1.62,-164.04,4.8,10.72,-6.9,8.4,-55.6
169734104,-1.62,-164.01,4.7,10.74,-7.0,8.4,-55.7
169911094,-1.62,-164.06,4.7,10.75,-6.9,8.4,-55.7
170088084,-1.62,-164.13,4.7,10.77,-6.9,8.4,-55.6
170265076,-1.62,-164.18,4.7,10.75,-6.9,8.4,-55.5
170442066,-1.62,-164.16,4.8,10.73,-6.9,8.4,-55.4
170619056,-1.63,-164.14,4.8,10.71,-6.9,8.4,-55.4
170796048,-1.63,-164.16,4.8,10.71,-6.9,8.4,-55.4
170973038,-1.63,-164.20,4.8,10.72,-6.9,8.4,-55.3
171150028,-1.62,-164.19,4.7,10.74,-6.9,8.4,-55.4
171327020,-1.62,-164.23,4.7,10.76,-6.9,8.3,-55.4
171504010,-1.62,-164.23,4.7,10.75,-6.9,8.3,-55.4
171681000,-1.61,-164.15,4.7,10.79,-6.9,8.4,-55.6
171857992,-1.62,-164.12,4.7,10.78,-6.9,8.4,-55.6
172034982,-1.62,-164.21,4.7,10.76,-6.9,8.3,-55.4
172211972,-1.61,-164.28,4.7,10.79,-6.8,8.3,-55.4
172388964,-1.61,-164.34,4.7,10.81,-6.8,8.3,-55.3
172565954,-1.61,-164.36,4.7,10.79,-6.8,8.3,-55.3
172742944,-1.61,-164.34,4.7,10.82,-6.8,8.3,-55.4
172919936,-1.61,-164.33,4.7,10.84,-6.8,8.3,-55.4
173096926,-1.61,-164.41,4.7,10.83,-6.8,8.3,-55.3
173273916,-1.61,-164.46,4.7,10.80,-6.8,8.2,-55.1
173450908,-1.62,-164.49,4.7,10.77,-6.7,8.2,-55.0
173627898,-1.61,-164.45,4.7,10.83,-6.8,8.2,-55.2
173804888,-1.61,-164.41,4.7,10.82,-6.8,8.3,-55.2
173981880,-1.62,-164.40,4.7,10.74,-6.8,8.3,-55.1
174158870,-1.61,-164.38,4.7,10.79,-6.8,8.3,-55.2
174335860,-1.61,-164.35,4.7,10.83,-6.8,8.3,-55.4
174512852,-1.61,-164.31,4.7,10.82,-6.8,8.3,-55.4
174689842,-1.62,-164.41,4.7,10.75,-6.8,8.3,-55.1
174866832,-1.63,-164.53,4.8,10.68,-6.7,8.2,-54.7
175043824,-1.62,-164.62,4.7,10.74,-6.7,8.2,-54.7
175220814,-1.62,-164.60,4.7,10.74,-6.7,8.2,-54.7
175397804,-1.63,-164.57,4.8,10.70,-6.7,8.2,-54.7
175574796,-1.63,-164.54,4.8,10.71,-6.7,8.2,-54.8
175751786,-1.62,-164.54,4.7,10.74,-6.7,8.2,-54.8
175928776,-1.63,-164.58,4.7,10.72,-6.7,8.2,-54.7
176105768,-1.63,-164.57,4.8,10.71,-6.7,8.2,-54.7
176282758,-1.63,-164.62,4.8,10.71,-6.7,8.2,-54.6
176459748,-1.62,-164.73,4.7,10.75,-6.6,8.2,-54.5
176636740,-1.62,-164.81,4.7,10.77,-6.6,8.1,-54.4
176813730,-1.62,-164.76,4.7,10.73,-6.6,8.2,-54.4
176990720,-1.63,-164.70,4.8,10.70,-6.7,8.2,-54.4
177167712,-1.63,-164.64,4.8,10.68,-6.7,8.2,-54.5
177344702,-1.63,-164.63,4.8,10.72,-6.7,8.2,-54.6
177521692,-1.62,-164.67,4.7,10.74,-6.7,8.2,-54.6
177698684,-1.62,-164.72,4.7,10.77,-6.6,8.2,-54.6
177875674,-1.62,-164.74,4.7,10.78,-6.6,8.1,-54.6
178052664,-1.62,-164.73,4.7,10.75,-6.6,8.2,-54.5
178229656,-1.63,-164.72,4.8,10.69,-6.6,8.2,-54.4
178406646,-1.62,-164.77,4.7,10.72,-6.6,8.1,-54.4
178583636,-1.62,-164.80,4.7,10.76,-6.6,8.1,-54.4
178760628,-1.61,-164.80,4.7,10.80,-6.6,8.1,-54.5
178937618,-1.62,-164.82,4.7,10.75,-6.6,8.1,-54.4
179114608,-1.63,-164.84,4.8,10.70,-6.6,8.1,-54.2
179291600,-1.64,-164.84,4.8,10.64,-6.6,8.1,-54.1
179468590,-1.64,-164.87,4.8,10.65,-6.6,8.1,-54.0
179645580,-1.63,-164.91,4.8,10.66,-6.6,8.1,-54.0
179822572,-1.63,-164.93,4.8,10.70,-6.6,8.1,-54.0
179999562,-1.62,-164.94,4.7,10.73,-6.6,8.1,-54.1
180176552,-1.62,-164.96,4.7,10.77,-6.5,8.1,-54.2
180353544,-1.61,-164.99,4.7,10.81,-6.5,8.0,-54.2
180530534,-1.61,-165.02,4.7,10.80,-6.5,8.0,-54.2
180707524,-1.62,-165.00,4.7,10.76,-6.5,8.1,-54.1
180884516,-1.61,-165.03,4.7,10.80,-6.5,8.0,-54.1
181061506,-1.61,-165.07,4.7,10.81,-6.5,8.0,-54.1
181238496,-1.62,-165.09,4.7,10.73,-6.5,8.0,-53.8
181415488,-1.63,-165.11,4.8,10.70,-6.5,8.0,-53.7
181592478,-1.62,-165.13,4.7,10.72,-6.5,8.0,-53.8
181769468,-1.62,-165.11,4.7,10.74,-6.5,8.0,-53.8
181946460,-1.62,-165.12,4.7,10.72,-6.5,8.0,-53.8
182123450,-1.63,-165.15,4.8,10.66,-6.5,8.0,-53.6
182300440,-1.64,-165.16,4.8,10.64,-6.5,8.0,-53.5
182477432,-1.64,-165.20,4.8,10.63,-6.4,8.0,-53.4
182654422,-1.65,-165.28,4.8,10.58,-6.4,8.0,-53.1
182831412,-1.64,-165.29,4.8,10.60,-6.4,8.0,-53.1
183008404,-1.64,-165.25,4.8,10.65,-6.4,8.0,-53.3
183185394,-1.63,-165.22,4.8,10.69,-6.4,8.0,-53.5
183362384,-1.63,-165.22,4.7,10.72,-6.4,8.0,-53.6
183539376,-1.62,-165.24,4.7,10.73,-6.4,8.0,-53.6
183716366,-1.63,-165.24,4.8,10.66,-6.4,8.0,-53.4
183893356,-1.64,-165.23,4.8,10.60,-6.4,8.0,-53.2
184070348,-1.65,-165.26,4.8,10.58,-6.4,8.0,-53.1
184247338,-1.64,-165.27,4.8,10.59,-6.4,8.0,-53.2
184424328,-1.64,-165.29,4.8,10.62,-6.4,8.0,-53.2
184601320,-1.63,-165.29,4.8,10.69,-6.4,8.0,-53.4
184778310,-1.63,-165.32,4.8,10.70,-6.4,8.0,-53.3
184955300,-1.63,-165.35,4.8,10.66,-6.4,8.0,-53.2
185132292,-1.64,-165.37,4.8,10.60,-6.4,8.0,-53.0
185309282,-1.65,-165.39,4.8,10.58,-6.3,8.0,-52.9
185486272,-1.64,-165.42,4.8,10.61,-6.3,7.9,-52.9
185663264,-1.64,-165.46,4.8,10.60,-6.3,7.9,-52.8
185840254,-1.65,-165.44,4.8,10.58,-6.3,7.9,-52.8
186017244,-1.65,-165.39,4.8,10.57,-6.4,8.0,-52.9
186194236,-1.64,-165.37,4.8,10.61,-6.4,8.0,-53.0
186371226,-1.63,-165.41,4.8,10.69,-6.3,7.9,-53.2
186548216,-1.63,-165.40,4.8,10.67,-6.3,7.9,-53.1
186725208,-1.63,-165.42,4.8,10.66,-6.3,7.9,-53.0
186902198,-1.64,-165.54,4.8,10.65,-6.3,7.9,-52.8
187079188,-1.64,-165.58,4.8,10.65,-6.3,7.9,-52.7
187256180,-1.64,-165.62,4.8,10.65,-6.3,7.9,-52.7
187433170,-1.63,-165.57,4.8,10.66,-6.3,7.9,-52.8
187610160,-1.64,-165.53,4.8,10.63,-6.3,7.9,-52.8
187787152,-1.65,-165.50,4.8,10.59,-6.3,7.9,-52.7
187964142,-1.64,-165.54,4.8,10.59,-6.3,7.9,-52.7
188141132,-1.64,-165.58,4.8,10.60,-6.3,7.9,-52.6
188318124,-1.64,-165.62,4.8,10.61,-6.2,7.9,-52.5
188495114,-1.64,-165.60,4.8,10.60,-6.3,7.9,-52.6
188672104,-1.65,-165.60,4.8,10.59,-6.3,7.9,-52.5
188849096,-1.65,-165.64,4.8,10.55,-6.2,7.9,-52.4
189026086,-1.64,-165.66,4.8,10.59,-6.2,7.9,-52.4
189203076,-1.64,-165.66,4.8,10.65,-6.2,7.8,-52.6
189380068,-1.63,-165.62,4.7,10.71,-6.3,7.8,-52.8
189557058,-1.63,-165.63,4.8,10.66,-6.2,7.9,-52.7
189734048,-1.65,-165.67,4.8,10.56,-6.2,7.9,-52.3
189911040,-1.64,-165.68,4.8,10.62,-6.2,7.8,-52.5
190088030,-1.63,-165.70,4.8,10.66,-6.2,7.8,-52.5
190265020,-1.64,-165.76,4.8,10.60,-6.2,7.8,-52.3
190442012,-1.64,-165.81,4.8,10.63,-6.2,7.8,-52.3
190619002,-1.64,-165.82,4.8,10.60,-6.2,7.8,-52.2
190795992,-1.66,-165.76,4.8,10.50,-6.2,7.9,-52.0
190972984,-1.67,-165.72,4.9,10.43,-6.2,7.9,-51.9
191149974,-1.66,-165.72,4.9,10.47,-6.2,7.9,-52.0
191326964,-1.66,-165.78,4.8,10.51,-6.2,7.8,-52.0
191503956,-1.65,-165.86,4.8,10.56,-6.1,7.8,-52.0
191680946,-1.65,-165.97,4.8,10.53,-6.1,7.8,-51.7
191857936,-1.66,-165.96,4.8,10.51,-6.1,7.8,-51.6
192034928,-1.66,-165.94,4.8,10.49,-6.1,7.8,-51.6
192211918,-1.66,-165.98,4.8,10.48,-6.1,7.8,-51.5
192388908,-1.66,-165.99,4.8,10.49,-6.1,7.8,-51.5
192565900,-1.66,-165.98,4.8,10.50,-6.1,7.8,-51.6
192742890,-1.66,-165.95,4.8,10.50,-6.1,7.8,-51.6
192919880,-1.66,-165.93,4.8,10.51,-6.1,7.8,-51.7
193096872,-1.66,-165.91,4.8,10.50,-6.1,7.8,-51.7
193273862,-1.66,-165.91,4.8,10.49,-6.1,7.8,-51.7
193450852,-1.66,-165.93,4.8,10.48,-6.1,7.8,-51.6
193627844,-1.66,-165.99,4.8,10.47,-6.1,7.8,-51.5
193804834,-1.66,-166.03,4.8,10.49,-6.1,7.8,-51.4
193981824,-1.66,-166.06,4.8,10.51,-6.1,7.7,-51.4
194158816,-1.65,-166.09,4.8,10.55,-6.0,7.7,-51.5
194335806,-1.65,-166.13,4.8,10.55,-6.0,7.7,-51.4
194512796,-1.65,-166.16,4.8,10.56,-6.0,7.7,-51.4
194689788,-1.65,-166.17,4.8,10.53,-6.0,7.7,-51.3
194866778,-1.66,-166.09,4.8,10.52,-6.0,7.7,-51.4
195043768,-1.66,-165.98,4.8,10.48,-6.1,7.8,-51.5
195220760,-1.66,-165.96,4.8,10.49,-6.1,7.8,-51.6
195397750,-1.67,-166.04,4.9,10.45,-6.1,7.8,-51.3
195574740,-1.68,-166.03,4.9,10.40,-6.1,7.8,-51.2
195751732,-1.69,-166.08,4.9,10.33,-6.0,7.8,-50.9
195928722,-1.69,-166.14,4.9,10.28,-6.0,7.8,-50.7
196105712,-1.69,-166.08,4.9,10.32,-6.0,7.8,-50.9
196282704,-1.68,-166.08,4.9,10.37,-6.0,7.8,-51.0
196459694,-1.66,-166.15,4.8,10.48,-6.0,7.7,-51.2
196636684,-1.67,-166.21,4.8,10.46,-6.0,7.7,-51.0
196813676,-1.67,-166.24,4.9,10.44,-6.0,7.7,-50.9
196990666,-1.67,-166.20,4.9,10.43,-6.0,7.7,-50.9
197167656,-1.67,-166.17,4.9,10.43,-6.0,7.7,-51.0
197344648,-1.67,-166.16,4.9,10.44,-6.0,7.7,-51.1
197521638,-1.67,-166.21,4.9,10.43,-6.0,7.7,-50.9
197698628,-1.67,-166.24,4.9,10.42,-6.0,7.7,-50.9
197875620,-1.67,-166.24,4.9,10.41,-6.0,7.7,-50.8
198052610,-1.68,-166.32,4.9,10.37,-5.9,7.7,-50.5
198229600,-1.68,-166.37,4.9,10.36,-5.9,7.7,-50.4
198406592,-1.67,-166.31,4.9,10.44,-5.9,7.7,-50.8
198583582,-1.67,-166.26,4.9,10.43,-6.0,7.7,-50.8
198760572,-1.68,-166.23,4.9,10.38,-6.0,7.7,-50.8
198937564,-1.67,-166.21,4.9,10.44,-6.0,7.7,-51.0
199114554,-1.67,-166.24,4.9,10.44,-6.0,7.7,-50.9
199291544,-1.67,-166.28,4.9,10.41,-6.0,7.7,-50.7
199468536,-1.66,-166.29,4.8,10.50,-6.0,7.7,-51.0
199734022,-1.66,-166.53,4.8,10.50,-5.8,7.6,-50.5
