Frequency(Hz),Return Loss(dB),Phase(deg),Rs,SWR,Xs,|Z|,Theta
163539430,-3.18,43.59,54.5,5.52,100.4,114.2,61.5
163716420,-3.17,42.83,55.9,5.53,101.7,116.1,61.2
163893412,-3.16,42.14,57.2,5.55,103.1,117.8,61.0
164070402,-3.16,41.41,58.7,5.56,104.4,119.7,60.7
164247392,-3.15,40.73,60.0,5.58,105.7,121.6,60.4
164424384,-3.13,40.12,61.1,5.62,107.1,123.3,60.3
164601374,-3.13,39.44,62.7,5.62,108.3,125.2,59.9
164778364,-3.12,38.76,64.3,5.62,109.6,127.1,59.6
164955356,-3.11,38.05,66.0,5.64,111.0,129.2,59.3
165132346,-3.11,37.32,67.8,5.65,112.5,131.4,58.9
165309336,-3.09,36.57,69.7,5.67,114.1,133.7,58.6
165486328,-3.08,35.95,71.3,5.69,115.5,135.8,58.3
165663318,-3.08,35.28,73.3,5.69,116.8,137.8,57.9
165840308,-3.08,34.60,75.2,5.71,118.2,140.1,57.5
166017300,-3.06,33.86,77.4,5.73,119.9,142.7,57.1
166194290,-3.05,33.12,79.7,5.75,121.6,145.4,56.7
166371280,-3.04,32.35,82.2,5.78,123.3,148.2,56.3
166548272,-3.03,31.67,84.6,5.80,124.8,150.8,55.9
166725262,-3.02,31.03,86.9,5.81,126.3,153.3,55.5
166902252,-3.00,30.38,89.2,5.85,128.0,156.0,55.1
167079244,-2.98,29.69,91.7,5.88,129.8,159.0,54.8
167256234,-2.98,28.94,94.9,5.88,131.2,162.0,54.1
167433224,-2.98,28.20,98.2,5.89,132.7,165.1,53.5
167610216,-2.97,27.48,101.5,5.90,134.2,168.2,52.9
167787206,-2.96,26.82,104.5,5.92,135.6,171.3,52.4
167964196,-2.95,26.09,108.1,5.95,137.3,174.7,51.8
168141188,-2.93,25.38,111.7,5.98,139.1,178.4,51.2
168318178,-2.92,24.81,114.7,6.00,140.4,181.3,50.8
168495168,-2.90,24.10,118.6,6.04,142.2,185.2,50.2
168672160,-2.88,23.32,123.1,6.09,144.3,189.7,49.5
168849150,-2.88,22.69,127.0,6.09,145.2,192.9,48.8
169026140,-2.88,22.08,131.0,6.10,146.1,196.3,48.1
169203132,-2.86,21.48,135.1,6.12,147.2,199.8,47.5
169380122,-2.85,20.77,140.0,6.15,148.7,204.2,46.7
169557112,-2.83,20.07,145.1,6.19,150.0,208.7,46.0
169734104,-2.82,19.41,150.2,6.21,150.9,212.9,45.1
169911094,-2.80,18.72,155.7,6.26,152.4,217.9,44.4
170088084,-2.77,18.01,161.7,6.33,154.3,223.5,43.7
170265076,-2.74,17.32,167.9,6.39,155.9,229.1,42.9
170442066,-2.73,16.67,174.0,6.41,156.1,233.7,41.9
170619056,-2.72,16.05,180.0,6.44,156.3,238.4,41.0
170796048,-2.71,15.39,186.7,6.46,156.3,243.5,39.9
170973038,-2.70,14.70,193.9,6.47,155.5,248.5,38.7
171150028,-2.69,14.00,201.6,6.50,154.8,254.1,37.5
171327020,-2.68,13.28,209.7,6.52,153.4,259.8,36.2
171504010,-2.68,12.63,217.2,6.54,151.8,265.0,35.0
171681000,-2.65,12.01,225.0,6.59,150.9,270.9,33.8
171857992,-2.63,11.44,232.8,6.66,150.4,277.1,32.9
172034982,-2.61,10.83,240.9,6.70,148.3,282.9,31.6
172211972,-2.61,10.12,250.1,6.72,144.3,288.7,30.0
172388964,-2.60,9.40,259.6,6.74,139.7,294.8,28.3
172565954,-2.58,8.71,269.2,6.78,135.1,301.2,26.7
172742944,-2.57,8.06,278.3,6.81,130.1,307.2,25.0
172919936,-2.55,7.41,287.8,6.87,124.7,313.7,23.4
173096926,-2.53,6.73,297.4,6.91,117.8,319.9,21.6
173273916,-2.52,6.11,306.3,6.95,111.0,325.8,19.9
173450908,-2.50,5.54,314.7,7.00,104.2,331.5,18.3
173627898,-2.49,4.89,322.7,7.02,94.7,336.3,16.4
173804888,-2.48,4.28,330.1,7.05,85.1,340.9,14.4
173981880,-2.47,3.71,336.9,7.09,75.7,345.3,12.7
174158870,-2.45,3.08,344.8,7.14,64.8,350.8,10.6
174335860,-2.43,2.48,351.9,7.21,53.9,356.0,8.7
174512852,-2.42,1.77,357.5,7.24,39.2,359.6,6.3
174689842,-2.40,1.15,361.8,7.27,25.9,362.8,4.1
174866832,-2.39,0.54,365.9,7.33,12.3,366.1,1.9
175043824,-2.37,-0.16,369.0,7.38,-3.7,369.1,-0.6
175220814,-2.35,-0.78,370.2,7.42,-18.3,370.6,-2.8
175397804,-2.34,-1.36,371.3,7.48,-32.4,372.7,-5.0
175574796,-2.32,-1.93,371.1,7.54,-46.3,374.0,-7.1
175751786,-2.30,-2.54,369.0,7.59,-61.0,374.0,-9.4
175928776,-2.29,-3.16,365.6,7.63,-75.6,373.3,-11.7
176105768,-2.27,-3.82,361.9,7.71,-91.5,373.3,-14.2
176282758,-2.25,-4.47,355.7,7.76,-105.8,371.1,-16.6
176459748,-2.24,-5.04,349.4,7.80,-117.7,368.7,-18.6
176636740,-2.23,-5.62,342.4,7.84,-129.4,366.0,-20.7
176813730,-2.22,-6.21,334.0,7.87,-139.9,362.1,-22.7
176990720,-2.21,-6.86,323.9,7.91,-150.6,357.2,-24.9
177167712,-2.19,-7.49,314.3,7.96,-160.5,353.0,-27.1
177344702,-2.18,-8.05,305.2,8.00,-168.5,348.7,-28.9
177521692,-2.17,-8.61,295.9,8.04,-175.2,343.9,-30.6
177698684,-2.16,-9.18,286.2,8.08,-181.7,339.0,-32.4
177875674,-2.14,-9.83,275.5,8.17,-189.4,334.4,-34.5
178052664,-2.12,-10.43,265.4,8.24,-195.1,329.3,-36.3
178229656,-2.10,-11.00,255.6,8.30,-199.4,324.2,-38.0
178406646,-2.09,-11.62,245.0,8.35,-202.9,318.1,-39.6
178583636,-2.08,-12.20,235.3,8.40,-205.9,312.6,-41.2
178760628,-2.06,-12.73,226.6,8.46,-208.3,307.7,-42.6
178937618,-2.05,-13.27,217.8,8.50,-209.6,302.2,-43.9
179114608,-2.04,-13.83,209.0,8.55,-210.7,296.8,-45.2
179291600,-2.02,-14.42,200.0,8.62,-211.8,291.3,-46.6
179468590,-2.02,-14.99,191.7,8.65,-211.7,285.6,-47.8
179645580,-2.01,-15.55,183.9,8.69,-211.4,280.1,-49.0
179822572,-1.99,-16.05,176.8,8.78,-211.7,275.9,-50.1
179999562,-1.97,-16.63,169.0,8.87,-211.8,271.0,-51.4
180176552,-1.94,-17.26,160.7,8.99,-211.7,265.8,-52.8
180353544,-1.93,-17.89,153.1,9.05,-210.2,260.1,-53.9
180530534,-1.92,-18.49,146.3,9.08,-208.1,254.4,-54.9
180707524,-1.91,-19.10,139.7,9.15,-206.5,249.3,-55.9
180884516,-1.88,-19.62,133.8,9.26,-205.6,245.3,-56.9
181061506,-1.87,-20.11,128.9,9.30,-203.8,241.2,-57.7
181238496,-1.88,-20.66,124.2,9.27,-200.8,236.1,-58.3
181415488,-1.87,-21.22,119.3,9.31,-198.5,231.6,-59.0
181592478,-1.85,-21.82,113.6,9.43,-196.9,227.4,-60.0
181769468,-1.83,-22.37,108.8,9.53,-195.1,223.4,-60.9
181946460,-1.81,-22.94,104.1,9.63,-193.2,219.4,-61.7
182123450,-1.81,-23.43,100.6,9.65,-190.9,215.7,-62.2
182300440,-1.80,-23.90,97.1,9.70,-188.9,212.4,-62.8
182477432,-1.78,-24.38,93.8,9.77,-187.0,209.2,-63.4
182654422,-1.78,-24.96,90.2,9.79,-184.3,205.2,-63.9
182831412,-1.77,-25.48,86.7,9.87,-182.3,201.8,-64.5
183008404,-1.74,-25.99,83.3,9.99,-180.5,198.8,-65.2
183185394,-1.73,-26.61,79.7,10.07,-178.0,195.0,-65.9
183362384,-1.72,-27.19,76.6,10.14,-175.5,191.5,-66.4
183539376,-1.71,-27.71,74.0,10.17,-173.2,188.4,-66.9
183716366,-1.71,-28.14,71.9,10.21,-171.4,185.9,-67.3
183893356,-1.69,-28.60,69.5,10.31,-169.7,183.4,-67.7
184070348,-1.66,-29.17,66.3,10.49,-167.9,180.5,-68.5
184247338,-1.65,-29.72,63.9,10.54,-165.6,177.5,-68.9
184424328,-1.65,-30.27,61.8,10.58,-163.3,174.6,-69.3
184601320,-1.63,-30.83,59.4,10.69,-161.2,171.8,-69.8
184778310,-1.62,-31.33,57.4,10.78,-159.3,169.3,-70.2
184955300,-1.61,-31.82,55.5,10.85,-157.5,167.0,-70.6
185132292,-1.58,-32.20,53.7,11.01,-156.3,165.3,-71.0
185309282,-1.57,-32.67,52.1,11.09,-154.6,163.1,-71.4
185486272,-1.56,-33.27,50.2,11.15,-152.3,160.3,-71.8
185663264,-1.56,-33.83,48.6,11.18,-150.1,157.8,-72.1
185840254,-1.56,-34.32,47.3,11.20,-148.2,155.6,-72.3
186017244,-1.55,-34.73,46.1,11.26,-146.8,153.9,-72.6
186194236,-1.53,-35.22,44.6,11.37,-145.2,151.9,-72.9
186371226,-1.52,-35.76,43.2,11.46,-143.3,149.7,-73.2
186548216,-1.51,-36.21,42.1,11.50,-141.8,147.9,-73.5
186725208,-1.50,-36.71,40.7,11.59,-140.1,145.9,-73.8
186902198,-1.49,-37.32,39.2,11.72,-138.2,143.6,-74.2
187079188,-1.47,-37.78,37.9,11.86,-136.8,141.9,-74.5
187256180,-1.45,-38.22,36.7,12.01,-135.5,140.4,-74.8
187433170,-1.45,-38.68,35.9,12.03,-134.0,138.7,-75.0
187610160,-1.44,-39.14,35.0,12.10,-132.5,137.1,-75.2
187787152,-1.43,-39.60,34.0,12.19,-131.1,135.5,-75.5
187964142,-1.41,-40.12,32.9,12.31,-129.6,133.7,-75.8
188141132,-1.40,-40.62,31.9,12.43,-128.2,132.1,-76.0
188318124,-1.39,-41.07,31.0,12.56,-126.9,130.6,-76.3
188495114,-1.38,-41.53,30.3,12.58,-125.5,129.1,-76.4
188672104,-1.38,-42.02,29.5,12.63,-124.1,127.6,-76.6
188849096,-1.37,-42.54,28.6,12.75,-122.7,126.0,-76.9
189026086,-1.36,-42.98,27.9,12.84,-121.5,124.6,-77.1
189203076,-1.34,-43.39,27.2,12.96,-120.4,123.4,-77.3
189380068,-1.33,-43.81,26.5,13.08,-119.3,122.2,-77.5
189557058,-1.33,-44.21,26.0,13.11,-118.2,121.1,-77.6
189734048,-1.33,-44.65,25.6,13.10,-117.0,119.8,-77.7
189911040,-1.31,-45.07,24.8,13.30,-116.0,118.6,-77.9
190088030,-1.28,-45.51,23.9,13.56,-115.0,117.5,-78.3
190265020,-1.26,-45.96,23.1,13.80,-114.0,116.3,-78.5
190442012,-1.24,-46.45,22.4,13.99,-112.8,115.0,-78.8
190619002,-1.24,-46.91,21.9,14.01,-111.6,113.8,-78.9
190795992,-1.24,-47.25,21.6,14.04,-110.8,112.9,-79.0
190972984,-1.23,-47.61,21.1,14.16,-110.0,112.0,-79.1
191149974,-1.22,-48.02,20.6,14.29,-109.0,110.9,-79.3
191326964,-1.21,-48.43,20.1,14.43,-108.1,109.9,-79.5
191503956,-1.19,-48.91,19.5,14.60,-107.0,108.8,-79.7
191680946,-1.18,-49.52,18.9,14.75,-105.6,107.3,-79.8
191857936,-1.17,-49.98,18.5,14.83,-104.6,106.2,-80.0
192034928,-1.16,-50.41,18.1,14.94,-103.7,105.2,-80.1
192211918,-1.16,-50.74,17.8,15.00,-102.9,104.5,-80.2
192388908,-1.15,-51.14,17.4,15.11,-102.1,103.6,-80.3
192565900,-1.14,-51.58,17.0,15.26,-101.2,102.6,-80.5
192742890,-1.14,-51.96,16.7,15.31,-100.4,101.8,-80.5
192919880,-1.13,-52.37,16.4,15.43,-99.5,100.9,-80.7
193096872,-1.11,-52.80,15.9,15.63,-98.7,99.9,-80.8
193273862,-1.11,-53.18,15.6,15.70,-97.9,99.1,-80.9
193450852,-1.10,-53.58,15.3,15.85,-97.1,98.3,-81.1
193627844,-1.07,-54.02,14.8,16.19,-96.3,97.4,-81.3
193804834,-1.07,-54.42,14.5,16.31,-95.5,96.6,-81.4
193981824,-1.06,-54.80,14.2,16.40,-94.8,95.8,-81.5
194158816,-1.03,-55.27,13.6,16.82,-94.0,94.9,-81.7
194335806,-1.02,-55.69,13.3,17.09,-93.2,94.1,-81.9
194512796,-1.01,-56.13,12.9,17.30,-92.4,93.3,-82.0
194689788,-1.00,-56.43,12.7,17.36,-91.8,92.7,-82.1
194866778,-1.01,-56.80,12.6,17.30,-91.1,92.0,-82.1
195043768,-1.00,-57.14,12.4,17.42,-90.5,91.4,-82.2
195220760,-0.98,-57.63,12.0,17.73,-89.7,90.5,-82.4
195397750,-0.96,-58.06,11.6,18.13,-88.9,89.7,-82.6
195574740,-0.96,-58.44,11.5,18.02,-88.2,89.0,-82.6
195751732,-0.96,-58.77,11.4,18.04,-87.7,88.4,-82.6
195928722,-0.97,-59.07,11.4,17.88,-87.1,87.9,-82.5
196105712,-0.95,-59.37,11.0,18.28,-86.7,87.4,-82.7
196282704,-0.93,-59.73,10.7,18.70,-86.1,86.7,-82.9
196459694,-0.91,-60.17,10.3,19.12,-85.4,86.0,-83.1
196636684,-0.90,-60.58,10.0,19.42,-84.7,85.3,-83.2
196813676,-0.88,-60.97,9.8,19.68,-84.1,84.7,-83.4
196990666,-0.88,-61.36,9.7,19.72,-83.5,84.0,-83.4
197167656,-0.88,-61.77,9.5,19.83,-82.8,83.3,-83.5
197344648,-0.87,-62.19,9.3,19.99,-82.1,82.7,-83.5
197521638,-0.85,-62.45,9.1,20.35,-81.7,82.2,-83.7
197698628,-0.84,-62.74,8.9,20.65,-81.3,81.8,-83.8
197875620,-0.83,-63.06,8.7,20.87,-80.8,81.3,-83.9
198052610,-0.84,-63.48,8.6,20.82,-80.2,80.6,-83.9
198229600,-0.83,-63.87,8.4,21.03,-79.6,80.0,-83.9
198406592,-0.80,-64.17,8.1,21.84,-79.2,79.6,-84.2
198583582,-0.79,-64.48,8.0,21.93,-78.7,79.1,-84.2
198760572,-0.80,-64.81,7.9,21.86,-78.2,78.6,-84.2
198937564,-0.79,-65.05,7.9,21.91,-77.8,78.2,-84.2
199114554,-0.78,-65.45,7.6,22.38,-77.3,77.7,-84.4
199291544,-0.75,-65.96,7.3,23.07,-76.6,76.9,-84.6
199468536,-0.72,-66.26,6.9,24.01,-76.2,76.5,-84.8
199734022,-0.72,-66.98,6.7,24.24,-75.1,75.4,-84.9
