Frequency(Hz),Return Loss(dB),Phase(deg),Rs,SWR,Xs,|Z|,Theta
163008458,-1.38,114.31,5.6,12.60,32.0,32.5,80.1
163185448,-1.39,114.19,5.6,12.55,32.1,32.6,80.0
163362440,-1.39,114.09,5.7,12.52,32.1,32.6,80.0
163539430,-1.39,113.83,5.7,12.48,32.3,32.8,80.0
163716420,-1.40,113.62,5.7,12.43,32.4,32.9,80.0
163893412,-1.41,113.45,5.8,12.36,32.5,33.0,79.9
164070402,-1.42,113.14,5.8,12.28,32.7,33.2,79.9
164247392,-1.42,112.89,5.9,12.27,32.8,33.4,79.9
164424384,-1.41,112.70,5.8,12.34,33.0,33.5,80.0
164601374,-1.41,112.50,5.8,12.37,33.1,33.6,80.0
164778364,-1.41,112.31,5.8,12.39,33.2,33.7,80.0
164955356,-1.41,112.15,5.9,12.33,33.3,33.8,80.0
165132346,-1.43,111.89,6.0,12.19,33.5,34.0,79.9
165309336,-1.44,111.58,6.0,12.05,33.7,34.2,79.8
165486328,-1.45,111.41,6.1,12.02,33.8,34.3,79.8
165663318,-1.45,111.24,6.1,12.01,33.9,34.4,79.8
165840308,-1.45,111.06,6.1,12.02,34.0,34.5,79.8
166017300,-1.44,110.78,6.1,12.06,34.2,34.7,79.9
166194290,-1.44,110.45,6.1,12.09,34.4,34.9,79.9
166371280,-1.44,110.09,6.1,12.11,34.6,35.1,80.0
166548272,-1.44,109.88,6.1,12.11,34.7,35.3,80.0
166725262,-1.44,109.74,6.2,12.05,34.8,35.4,79.9
166902252,-1.45,109.54,6.2,12.04,34.9,35.5,79.9
167079244,-1.45,109.29,6.3,11.97,35.1,35.7,79.9
167256234,-1.46,109.01,6.3,11.89,35.3,35.8,79.8
167433224,-1.47,108.77,6.3,11.88,35.4,36.0,79.8
167610216,-1.47,108.56,6.4,11.87,35.6,36.1,79.9
167787206,-1.47,108.34,6.4,11.84,35.7,36.3,79.8
167964196,-1.48,108.08,6.5,11.73,35.9,36.5,79.8
168141188,-1.50,107.82,6.6,11.63,36.0,36.6,79.7
168318178,-1.50,107.65,6.6,11.62,36.1,36.7,79.7
168495168,-1.50,107.38,6.6,11.59,36.3,36.9,79.7
168672160,-1.51,107.03,6.7,11.56,36.6,37.2,79.7
168849150,-1.50,106.79,6.6,11.64,36.7,37.3,79.7
169026140,-1.49,106.57,6.6,11.69,36.9,37.5,79.8
169203132,-1.49,106.40,6.6,11.70,37.0,37.6,79.8
169380122,-1.50,106.15,6.7,11.65,37.1,37.7,79.8
169557112,-1.50,105.92,6.7,11.60,37.3,37.9,79.8
169734104,-1.50,105.74,6.8,11.59,37.4,38.0,79.8
169911094,-1.50,105.41,6.8,11.63,37.6,38.2,79.8
170088084,-1.49,105.02,6.8,11.68,37.9,38.5,79.9
170265076,-1.48,104.83,6.7,11.75,38.0,38.6,79.9
170442066,-1.49,104.60,6.8,11.65,38.2,38.8,79.9
170619056,-1.52,104.33,7.0,11.46,38.4,39.0,79.7
170796048,-1.52,104.12,7.0,11.46,38.5,39.1,79.7
170973038,-1.52,103.90,7.0,11.44,38.7,39.3,79.7
171150028,-1.53,103.65,7.1,11.39,38.8,39.5,79.7
171327020,-1.54,103.41,7.1,11.31,39.0,39.6,79.6
171504010,-1.55,103.15,7.2,11.24,39.2,39.8,79.6
171681000,-1.55,102.86,7.3,11.21,39.4,40.0,79.5
171857992,-1.54,102.58,7.2,11.28,39.6,40.2,79.6
172034982,-1.52,102.32,7.2,11.43,39.7,40.4,79.8
172211972,-1.54,102.03,7.3,11.34,40.0,40.6,79.7
172388964,-1.55,101.75,7.3,11.27,40.1,40.8,79.6
172565954,-1.56,101.54,7.4,11.20,40.3,41.0,79.6
172742944,-1.56,101.28,7.5,11.14,40.5,41.1,79.5
172919936,-1.57,101.02,7.5,11.09,40.6,41.3,79.5
173096926,-1.57,100.76,7.6,11.06,40.8,41.5,79.5
173273916,-1.56,100.46,7.6,11.15,41.1,41.7,79.6
173450908,-1.54,100.13,7.5,11.31,41.3,42.0,79.7
173627898,-1.55,99.97,7.5,11.23,41.4,42.1,79.7
173804888,-1.56,99.72,7.6,11.14,41.6,42.3,79.6
173981880,-1.58,99.35,7.8,11.01,41.8,42.6,79.5
174158870,-1.58,99.13,7.8,11.06,42.0,42.7,79.5
174335860,-1.57,98.92,7.7,11.11,42.2,42.9,79.6
174512852,-1.56,98.63,7.8,11.15,42.4,43.1,79.6
174689842,-1.55,98.38,7.7,11.20,42.6,43.3,79.7
174866832,-1.54,98.16,7.7,11.28,42.7,43.4,79.8
175043824,-1.58,97.91,7.9,11.02,42.9,43.6,79.5
175220814,-1.59,97.53,8.0,10.96,43.2,43.9,79.5
175397804,-1.58,97.06,8.0,11.05,43.6,44.3,79.6
175574796,-1.56,96.74,8.0,11.15,43.8,44.5,79.7
175751786,-1.57,96.46,8.0,11.13,44.0,44.7,79.7
175928776,-1.59,96.22,8.2,10.98,44.2,44.9,79.5
176105768,-1.59,95.93,8.2,10.94,44.4,45.2,79.5
176282758,-1.59,95.66,8.3,10.96,44.6,45.4,79.5
176459748,-1.59,95.36,8.3,10.98,44.8,45.6,79.5
176636740,-1.58,95.11,8.3,10.99,45.0,45.8,79.6
176813730,-1.59,94.89,8.4,10.95,45.2,46.0,79.5
176990720,-1.60,94.59,8.4,10.90,45.4,46.2,79.5
177167712,-1.60,94.27,8.5,10.85,45.7,46.5,79.4
177344702,-1.61,93.94,8.6,10.83,45.9,46.7,79.4
177521692,-1.60,93.72,8.6,10.90,46.1,46.9,79.5
177698684,-1.59,93.51,8.5,10.95,46.3,47.1,79.5
177875674,-1.61,93.18,8.7,10.81,46.5,47.3,79.4
178052664,-1.62,92.88,8.8,10.78,46.8,47.6,79.4
178229656,-1.61,92.60,8.8,10.82,47.0,47.8,79.4
178406646,-1.62,92.23,8.9,10.73,47.3,48.1,79.3
178583636,-1.62,91.86,8.9,10.75,47.6,48.4,79.4
178760628,-1.60,91.49,8.9,10.88,47.9,48.7,79.5
178937618,-1.61,91.32,8.9,10.84,48.1,48.9,79.5
179114608,-1.61,91.11,9.0,10.81,48.2,49.1,79.4
179291600,-1.61,90.76,9.1,10.81,48.5,49.4,79.4
179468590,-1.61,90.42,9.1,10.85,48.8,49.6,79.5
179645580,-1.60,90.10,9.1,10.91,49.1,49.9,79.5
179822572,-1.60,89.83,9.2,10.86,49.3,50.1,79.5
179999562,-1.61,89.58,9.2,10.80,49.5,50.4,79.4
180176552,-1.63,89.33,9.4,10.71,49.7,50.6,79.3
180353544,-1.61,89.10,9.3,10.84,49.9,50.8,79.5
180530534,-1.60,88.83,9.3,10.89,50.2,51.0,79.5
180707524,-1.61,88.47,9.4,10.81,50.5,51.3,79.4
180884516,-1.61,88.16,9.5,10.82,50.7,51.6,79.4
181061506,-1.61,87.89,9.5,10.84,51.0,51.8,79.5
181238496,-1.59,87.60,9.4,10.97,51.2,52.1,79.6
181415488,-1.60,87.32,9.5,10.91,51.5,52.4,79.5
181592478,-1.63,87.03,9.8,10.68,51.7,52.6,79.3
181769468,-1.62,86.71,9.7,10.78,52.0,52.9,79.4
181946460,-1.61,86.38,9.8,10.83,52.3,53.2,79.4
182123450,-1.61,86.06,9.8,10.81,52.6,53.5,79.4
182300440,-1.63,85.81,10.0,10.69,52.8,53.7,79.3
182477432,-1.64,85.52,10.1,10.63,53.0,54.0,79.2
182654422,-1.61,85.06,10.0,10.81,53.5,54.4,79.4
182831412,-1.61,84.75,10.1,10.80,53.8,54.7,79.4
183008404,-1.63,84.52,10.2,10.69,54.0,54.9,79.3
183185394,-1.63,84.29,10.3,10.70,54.2,55.2,79.3
183362384,-1.63,84.06,10.3,10.71,54.4,55.4,79.3
183539376,-1.62,83.82,10.3,10.74,54.6,55.6,79.3
183716366,-1.62,83.40,10.4,10.76,55.0,56.0,79.3
183893356,-1.62,83.00,10.5,10.77,55.4,56.4,79.3
184070348,-1.62,82.71,10.6,10.73,55.7,56.7,79.3
184247338,-1.62,82.38,10.6,10.76,56.0,57.0,79.3
184424328,-1.61,82.05,10.6,10.83,56.3,57.3,79.3
184601320,-1.61,81.77,10.7,10.81,56.6,57.6,79.3
184778310,-1.61,81.48,10.7,10.82,56.9,57.9,79.3
184955300,-1.60,81.20,10.7,10.88,57.2,58.2,79.4
185132292,-1.60,80.83,10.8,10.86,57.5,58.6,79.3
185309282,-1.61,80.53,10.9,10.80,57.8,58.9,79.3
185486272,-1.62,80.32,11.0,10.78,58.0,59.1,79.3
185663264,-1.62,80.03,11.1,10.76,58.3,59.4,79.2
185840254,-1.62,79.68,11.2,10.76,58.7,59.7,79.2
186017244,-1.60,79.27,11.2,10.89,59.1,60.2,79.3
186194236,-1.60,78.93,11.2,10.89,59.5,60.5,79.3
186371226,-1.61,78.63,11.4,10.80,59.8,60.8,79.2
186548216,-1.60,78.25,11.4,10.89,60.2,61.3,79.3
186725208,-1.59,77.90,11.4,10.94,60.6,61.6,79.3
186902198,-1.60,77.64,11.5,10.88,60.8,61.9,79.3
187079188,-1.61,77.35,11.7,10.81,61.1,62.2,79.2
187256180,-1.62,77.06,11.8,10.78,61.4,62.5,79.1
187433170,-1.60,76.79,11.7,10.91,61.7,62.8,79.3
187610160,-1.59,76.42,11.8,10.96,62.2,63.3,79.3
187787152,-1.59,76.01,11.9,10.97,62.6,63.7,79.3
187964142,-1.60,75.76,12.0,10.87,62.8,64.0,79.2
188141132,-1.60,75.45,12.1,10.90,63.2,64.3,79.2
188318124,-1.57,75.08,12.0,11.08,63.7,64.8,79.3
188495114,-1.57,74.79,12.0,11.10,64.0,65.1,79.3
188672104,-1.57,74.53,12.1,11.11,64.3,65.4,79.3
188849096,-1.56,74.31,12.1,11.15,64.5,65.7,79.4
189026086,-1.57,73.97,12.3,11.08,64.9,66.1,79.3
189203076,-1.58,73.58,12.5,11.00,65.3,66.5,79.2
189380068,-1.57,73.10,12.5,11.08,65.9,67.1,79.2
189557058,-1.56,72.74,12.6,11.15,66.4,67.5,79.3
189734048,-1.55,72.44,12.6,11.24,66.7,67.9,79.3
189911040,-1.56,72.20,12.7,11.16,67.0,68.2,79.3
190088030,-1.57,71.90,12.9,11.09,67.3,68.6,79.2
190265020,-1.57,71.53,13.0,11.10,67.8,69.0,79.2
190442012,-1.57,71.26,13.1,11.10,68.1,69.4,79.1
190619002,-1.57,71.01,13.1,11.12,68.4,69.7,79.1
190795992,-1.55,70.61,13.1,11.25,69.0,70.2,79.2
190972984,-1.54,70.24,13.2,11.30,69.4,70.7,79.3
191149974,-1.55,69.87,13.3,11.27,69.9,71.1,79.2
191326964,-1.54,69.52,13.4,11.30,70.3,71.6,79.2
191503956,-1.54,69.25,13.4,11.34,70.7,72.0,79.2
191680946,-1.54,69.08,13.5,11.34,70.9,72.2,79.2
191857936,-1.54,68.74,13.6,11.32,71.3,72.6,79.2
192034928,-1.54,68.37,13.7,11.34,71.8,73.1,79.2
192211918,-1.53,68.01,13.8,11.40,72.3,73.6,79.2
192388908,-1.53,67.66,13.9,11.38,72.8,74.1,79.2
192565900,-1.54,67.30,14.1,11.33,73.2,74.6,79.1
192742890,-1.53,66.97,14.2,11.36,73.7,75.1,79.1
192919880,-1.53,66.64,14.3,11.40,74.2,75.5,79.1
193096872,-1.52,66.31,14.3,11.46,74.6,76.0,79.1
193273862,-1.52,66.00,14.4,11.48,75.1,76.4,79.1
193450852,-1.52,65.71,14.5,11.49,75.5,76.8,79.1
193627844,-1.51,65.49,14.6,11.50,75.8,77.2,79.1
193804834,-1.50,65.14,14.6,11.60,76.3,77.7,79.2
193981824,-1.48,64.77,14.6,11.73,76.9,78.2,79.2
194158816,-1.50,64.45,14.8,11.65,77.3,78.7,79.1
194335806,-1.50,64.16,15.0,11.59,77.7,79.1,79.1
194512796,-1.51,63.88,15.2,11.56,78.1,79.6,79.0
194689788,-1.49,63.55,15.1,11.68,78.6,80.1,79.1
194866778,-1.48,63.19,15.2,11.77,79.2,80.6,79.1
195043768,-1.48,62.77,15.3,11.80,79.8,81.3,79.1
195220760,-1.48,62.42,15.5,11.80,80.4,81.8,79.1
195397750,-1.48,62.11,15.7,11.76,80.8,82.3,79.0
195574740,-1.47,61.83,15.6,11.88,81.3,82.8,79.1
195751732,-1.46,61.48,15.7,11.95,81.9,83.4,79.1
195928722,-1.45,61.09,15.9,11.97,82.5,84.0,79.1
196105712,-1.45,60.76,15.9,12.05,83.0,84.6,79.2
196282704,-1.44,60.42,16.0,12.06,83.6,85.1,79.1
196459694,-1.46,60.06,16.4,11.95,84.1,85.7,79.0
196636684,-1.46,59.82,16.5,11.90,84.5,86.1,78.9
196813676,-1.46,59.57,16.7,11.90,84.9,86.5,78.9
196990666,-1.45,59.15,16.7,12.01,85.6,87.3,78.9
197167656,-1.45,58.81,16.9,12.04,86.2,87.9,78.9
197344648,-1.45,58.50,17.0,12.04,86.8,88.4,78.9
197521638,-1.45,58.17,17.2,12.04,87.3,89.0,78.9
197698628,-1.44,57.82,17.3,12.11,88.0,89.6,78.9
197875620,-1.42,57.46,17.3,12.25,88.6,90.3,79.0
198052610,-1.42,57.15,17.4,12.30,89.2,90.9,79.0
198229600,-1.41,56.82,17.5,12.32,89.8,91.5,79.0
198406592,-1.42,56.47,17.8,12.30,90.4,92.2,78.9
198583582,-1.42,56.19,17.9,12.28,90.9,92.7,78.8
198760572,-1.42,55.91,18.1,12.30,91.4,93.2,78.8
198937564,-1.40,55.48,18.2,12.40,92.3,94.1,78.9
199114554,-1.41,55.12,18.5,12.34,92.9,94.7,78.8
199291544,-1.43,54.83,18.8,12.21,93.4,95.3,78.6
199468536,-1.43,54.49,19.1,12.17,94.1,96.0,78.5
199734022,-1.43,53.83,19.5,12.17,95.3,97.3,78.4
