Frequency(Hz),Return Loss(dB),Phase(deg),Rs,SWR,Xs,|Z|,Theta
163716420,-2.94,146.16,9.1,5.96,14.7,17.3,58.2
163893412,-2.94,146.12,9.1,5.96,14.8,17.4,58.2
164070402,-2.95,146.03,9.2,5.95,14.8,17.4,58.2
164247392,-2.95,145.96,9.2,5.95,14.8,17.4,58.3
164424384,-2.93,145.94,9.1,5.98,14.8,17.4,58.4
164601374,-2.92,145.89,9.1,6.00,14.9,17.4,58.6
164778364,-2.91,145.86,9.1,6.02,14.9,17.4,58.7
164955356,-2.91,145.85,9.0,6.03,14.9,17.4,58.7
165132346,-2.92,145.77,9.1,6.01,14.9,17.5,58.7
165309336,-2.93,145.66,9.1,5.99,15.0,17.5,58.6
165486328,-2.92,145.62,9.1,6.00,15.0,17.6,58.7
165663318,-2.91,145.61,9.1,6.02,15.0,17.5,58.8
165840308,-2.90,145.59,9.0,6.04,15.0,17.5,58.9
166017300,-2.89,145.52,9.0,6.06,15.1,17.5,59.1
166194290,-2.89,145.43,9.0,6.06,15.1,17.6,59.1
166371280,-2.89,145.29,9.0,6.06,15.2,17.6,59.2
166548272,-2.90,145.32,9.0,6.05,15.1,17.6,59.2
166725262,-2.89,145.37,9.0,6.06,15.1,17.6,59.2
166902252,-2.88,145.31,9.0,6.08,15.2,17.6,59.3
167079244,-2.88,145.25,9.0,6.09,15.2,17.6,59.4
167256234,-2.88,145.20,9.0,6.08,15.2,17.7,59.4
167433224,-2.88,145.14,9.0,6.09,15.2,17.7,59.5
167610216,-2.87,145.10,9.0,6.11,15.3,17.7,59.5
167787206,-2.86,145.08,8.9,6.13,15.3,17.7,59.6
167964196,-2.86,145.04,8.9,6.13,15.3,17.7,59.7
168141188,-2.86,144.99,9.0,6.12,15.3,17.7,59.7
168318178,-2.86,144.96,8.9,6.14,15.3,17.7,59.8
168495168,-2.85,144.89,8.9,6.14,15.4,17.8,59.8
168672160,-2.85,144.81,8.9,6.15,15.4,17.8,59.9
168849150,-2.84,144.73,8.9,6.17,15.4,17.8,60.0
169026140,-2.83,144.68,8.9,6.19,15.5,17.8,60.1
169203132,-2.82,144.65,8.9,6.20,15.5,17.8,60.2
169380122,-2.83,144.59,8.9,6.20,15.5,17.9,60.2
169557112,-2.83,144.54,8.9,6.20,15.5,17.9,60.3
169734104,-2.82,144.54,8.9,6.21,15.5,17.9,60.3
169911094,-2.82,144.47,8.8,6.22,15.6,17.9,60.4
170088084,-2.82,144.35,8.8,6.22,15.6,17.9,60.5
170265076,-2.81,144.38,8.8,6.24,15.6,17.9,60.5
170442066,-2.81,144.32,8.8,6.24,15.6,18.0,60.6
170619056,-2.81,144.22,8.8,6.23,15.7,18.0,60.6
170796048,-2.80,144.16,8.8,6.26,15.7,18.0,60.8
170973038,-2.80,144.16,8.8,6.26,15.7,18.0,60.8
171150028,-2.80,144.16,8.8,6.26,15.7,18.0,60.7
171327020,-2.81,144.16,8.8,6.25,15.7,18.0,60.7
171504010,-2.80,144.12,8.8,6.25,15.7,18.0,60.7
171681000,-2.80,144.08,8.8,6.26,15.7,18.0,60.8
171857992,-2.79,144.02,8.8,6.28,15.8,18.1,60.9
172034982,-2.77,143.97,8.7,6.32,15.8,18.1,61.1
172211972,-2.78,143.93,8.7,6.31,15.8,18.1,61.1
172388964,-2.78,143.92,8.7,6.31,15.8,18.1,61.1
172565954,-2.78,143.90,8.7,6.30,15.8,18.1,61.1
172742944,-2.78,143.84,8.7,6.31,15.9,18.1,61.2
172919936,-2.77,143.78,8.7,6.32,15.9,18.1,61.2
173096926,-2.78,143.71,8.8,6.30,15.9,18.2,61.2
173273916,-2.77,143.59,8.8,6.31,16.0,18.2,61.3
173450908,-2.76,143.45,8.7,6.34,16.1,18.3,61.5
173627898,-2.76,143.53,8.7,6.36,16.0,18.2,61.5
173804888,-2.76,143.52,8.7,6.35,16.0,18.2,61.5
173981880,-2.77,143.40,8.7,6.33,16.1,18.3,61.5
174158870,-2.76,143.41,8.7,6.35,16.1,18.3,61.5
174335860,-2.75,143.41,8.7,6.37,16.1,18.3,61.6
174512852,-2.75,143.38,8.7,6.37,16.1,18.3,61.7
174689842,-2.73,143.29,8.6,6.41,16.1,18.3,61.9
174866832,-2.71,143.20,8.6,6.45,16.2,18.3,62.1
175043824,-2.72,143.17,8.6,6.43,16.2,18.3,62.0
175220814,-2.73,143.07,8.6,6.42,16.2,18.4,62.0
175397804,-2.73,142.89,8.6,6.42,16.3,18.5,62.1
175574796,-2.72,142.83,8.6,6.45,16.4,18.5,62.3
175751786,-2.71,142.80,8.6,6.46,16.4,18.5,62.3
175928776,-2.72,142.79,8.6,6.43,16.4,18.5,62.2
176105768,-2.73,142.76,8.6,6.42,16.4,18.5,62.2
176282758,-2.72,142.70,8.6,6.43,16.4,18.6,62.3
176459748,-2.72,142.58,8.6,6.45,16.5,18.6,62.4
176636740,-2.71,142.51,8.6,6.46,16.5,18.6,62.5
176813730,-2.71,142.57,8.6,6.47,16.5,18.6,62.5
176990720,-2.70,142.60,8.6,6.48,16.5,18.6,62.5
177167712,-2.70,142.61,8.6,6.48,16.5,18.6,62.5
177344702,-2.71,142.54,8.6,6.47,16.5,18.6,62.5
177521692,-2.70,142.50,8.6,6.49,16.5,18.6,62.6
177698684,-2.69,142.47,8.6,6.50,16.5,18.6,62.7
177875674,-2.70,142.38,8.6,6.48,16.6,18.7,62.6
178052664,-2.70,142.30,8.6,6.49,16.6,18.7,62.7
178229656,-2.69,142.22,8.6,6.51,16.7,18.7,62.8
178406646,-2.70,142.13,8.6,6.49,16.7,18.8,62.8
178583636,-2.70,142.03,8.6,6.49,16.7,18.8,62.8
178760628,-2.68,141.92,8.6,6.52,16.8,18.9,63.0
178937618,-2.68,141.96,8.5,6.53,16.8,18.8,63.0
179114608,-2.68,141.99,8.5,6.53,16.8,18.8,63.0
179291600,-2.68,141.92,8.5,6.54,16.8,18.8,63.1
179468590,-2.67,141.83,8.5,6.57,16.8,18.9,63.2
179645580,-2.65,141.75,8.5,6.60,16.9,18.9,63.4
179822572,-2.65,141.70,8.5,6.61,16.9,18.9,63.4
179999562,-2.65,141.66,8.5,6.60,16.9,18.9,63.4
180176552,-2.66,141.64,8.5,6.58,16.9,19.0,63.4
180353544,-2.64,141.61,8.4,6.62,17.0,18.9,63.6
180530534,-2.63,141.61,8.4,6.65,17.0,18.9,63.6
180707524,-2.64,141.60,8.4,6.62,17.0,19.0,63.5
180884516,-2.64,141.56,8.4,6.63,17.0,19.0,63.6
181061506,-2.63,141.45,8.4,6.65,17.0,19.0,63.7
181238496,-2.62,141.34,8.4,6.68,17.1,19.0,63.9
181415488,-2.62,141.27,8.4,6.67,17.1,19.1,63.9
181592478,-2.64,141.26,8.5,6.63,17.1,19.1,63.7
181769468,-2.63,141.22,8.4,6.67,17.2,19.1,63.9
181946460,-2.62,141.17,8.4,6.69,17.2,19.1,64.0
182123450,-2.62,141.11,8.4,6.67,17.2,19.1,64.0
182300440,-2.64,141.12,8.4,6.64,17.2,19.2,63.8
182477432,-2.65,141.10,8.5,6.62,17.2,19.2,63.8
182654422,-2.63,140.91,8.4,6.66,17.3,19.2,64.0
182831412,-2.62,140.87,8.4,6.68,17.3,19.3,64.1
183008404,-2.63,140.92,8.4,6.67,17.3,19.2,64.0
183185394,-2.62,140.91,8.4,6.68,17.3,19.2,64.1
183362384,-2.61,140.88,8.4,6.70,17.3,19.2,64.2
183539376,-2.60,140.82,8.4,6.72,17.4,19.3,64.3
183716366,-2.61,140.68,8.4,6.72,17.4,19.3,64.3
183893356,-2.61,140.56,8.4,6.70,17.5,19.4,64.3
184070348,-2.62,140.53,8.4,6.68,17.5,19.4,64.3
184247338,-2.61,140.48,8.4,6.71,17.5,19.4,64.4
184424328,-2.59,140.41,8.3,6.76,17.6,19.4,64.6
184601320,-2.58,140.41,8.3,6.78,17.6,19.4,64.7
184778310,-2.58,140.39,8.3,6.79,17.6,19.4,64.7
184955300,-2.57,140.38,8.3,6.80,17.6,19.4,64.8
185132292,-2.59,140.28,8.3,6.77,17.6,19.5,64.7
185309282,-2.59,140.21,8.4,6.75,17.6,19.5,64.7
185486272,-2.59,140.24,8.3,6.76,17.6,19.5,64.7
185663264,-2.59,140.20,8.3,6.76,17.7,19.5,64.7
185840254,-2.59,140.13,8.3,6.77,17.7,19.6,64.8
186017244,-2.57,140.02,8.3,6.80,17.7,19.6,64.9
186194236,-2.57,139.96,8.3,6.82,17.8,19.6,65.0
186371226,-2.56,139.98,8.3,6.82,17.8,19.6,65.0
186548216,-2.56,139.92,8.3,6.84,17.8,19.6,65.1
186725208,-2.55,139.89,8.2,6.86,17.8,19.6,65.2
186902198,-2.55,139.88,8.2,6.85,17.8,19.6,65.2
187079188,-2.56,139.85,8.3,6.84,17.8,19.6,65.1
187256180,-2.55,139.83,8.3,6.85,17.8,19.7,65.2
187433170,-2.54,139.77,8.2,6.88,17.9,19.7,65.3
187610160,-2.55,139.63,8.2,6.87,17.9,19.7,65.3
187787152,-2.56,139.47,8.3,6.84,18.0,19.8,65.3
187964142,-2.56,139.50,8.3,6.83,18.0,19.8,65.3
188141132,-2.55,139.47,8.3,6.86,18.0,19.8,65.4
188318124,-2.53,139.37,8.2,6.92,18.1,19.8,65.6
188495114,-2.53,139.36,8.2,6.92,18.1,19.8,65.6
188672104,-2.53,139.36,8.2,6.92,18.1,19.8,65.6
188849096,-2.53,139.37,8.2,6.92,18.1,19.8,65.6
189026086,-2.53,139.33,8.2,6.91,18.1,19.9,65.6
189203076,-2.54,139.25,8.2,6.89,18.1,19.9,65.6
189380068,-2.53,139.15,8.2,6.92,18.2,19.9,65.7
189557058,-2.52,139.03,8.2,6.95,18.2,20.0,65.9
189734048,-2.51,138.96,8.1,6.98,18.3,20.0,66.0
189911040,-2.50,138.95,8.1,6.99,18.3,20.0,66.0
190088030,-2.50,138.95,8.1,7.00,18.3,20.0,66.0
190265020,-2.50,138.86,8.1,6.99,18.3,20.0,66.1
190442012,-2.49,138.88,8.1,7.02,18.3,20.0,66.1
190619002,-2.49,138.86,8.1,7.02,18.3,20.0,66.2
190795992,-2.49,138.76,8.1,7.02,18.4,20.1,66.2
190972984,-2.50,138.66,8.1,7.00,18.4,20.1,66.2
191149974,-2.49,138.61,8.1,7.01,18.5,20.2,66.2
191326964,-2.48,138.50,8.1,7.04,18.5,20.2,66.4
191503956,-2.47,138.47,8.1,7.07,18.5,20.2,66.5
191680946,-2.48,138.52,8.1,7.06,18.5,20.2,66.4
191857936,-2.48,138.53,8.1,7.05,18.5,20.2,66.4
192034928,-2.49,138.49,8.1,7.04,18.5,20.2,66.4
192211918,-2.48,138.34,8.1,7.06,18.6,20.3,66.5
192388908,-2.48,138.25,8.1,7.06,18.6,20.3,66.5
192565900,-2.48,138.18,8.1,7.06,18.7,20.3,66.6
192742890,-2.47,138.11,8.1,7.09,18.7,20.4,66.7
192919880,-2.46,138.05,8.0,7.10,18.7,20.4,66.8
193096872,-2.46,138.00,8.0,7.12,18.8,20.4,66.8
193273862,-2.45,137.96,8.0,7.12,18.8,20.4,66.8
193450852,-2.45,137.93,8.0,7.13,18.8,20.4,66.9
193627844,-2.46,137.92,8.0,7.11,18.8,20.4,66.8
193804834,-2.45,137.86,8.0,7.15,18.8,20.5,67.0
193981824,-2.43,137.78,8.0,7.19,18.9,20.5,67.1
194158816,-2.44,137.77,8.0,7.18,18.9,20.5,67.1
194335806,-2.43,137.77,8.0,7.18,18.9,20.5,67.1
194512796,-2.43,137.78,8.0,7.20,18.9,20.5,67.2
194689788,-2.41,137.72,7.9,7.25,18.9,20.5,67.3
194866778,-2.41,137.63,7.9,7.26,19.0,20.5,67.4
195043768,-2.42,137.51,7.9,7.23,19.0,20.6,67.4
195220760,-2.43,137.43,8.0,7.21,19.0,20.6,67.3
195397750,-2.43,137.40,8.0,7.19,19.1,20.7,67.3
195574740,-2.42,137.44,7.9,7.24,19.0,20.6,67.4
195751732,-2.41,137.36,7.9,7.26,19.1,20.7,67.5
195928722,-2.41,137.17,7.9,7.26,19.2,20.8,67.6
196105712,-2.40,137.12,7.9,7.27,19.2,20.8,67.6
196282704,-2.40,137.06,7.9,7.28,19.2,20.8,67.6
196459694,-2.40,137.01,7.9,7.29,19.3,20.8,67.7
196636684,-2.40,137.04,7.9,7.27,19.2,20.8,67.6
196813676,-2.41,137.06,7.9,7.26,19.2,20.8,67.6
196990666,-2.40,137.00,7.9,7.30,19.3,20.8,67.7
197167656,-2.39,136.99,7.9,7.32,19.3,20.8,67.8
197344648,-2.38,136.99,7.8,7.34,19.3,20.8,67.8
197521638,-2.38,136.85,7.8,7.35,19.4,20.9,67.9
197698628,-2.37,136.72,7.8,7.37,19.4,20.9,68.0
197875620,-2.36,136.62,7.8,7.41,19.5,21.0,68.2
198052610,-2.36,136.55,7.8,7.41,19.5,21.0,68.2
198229600,-2.36,136.50,7.8,7.40,19.5,21.0,68.2
198406592,-2.37,136.48,7.8,7.38,19.5,21.0,68.1
198583582,-2.37,136.50,7.8,7.39,19.5,21.0,68.2
198760572,-2.36,136.51,7.8,7.40,19.5,21.0,68.2
198937564,-2.34,136.38,7.7,7.48,19.6,21.1,68.5
199114554,-2.34,136.32,7.7,7.47,19.6,21.1,68.5
199291544,-2.35,136.35,7.8,7.42,19.6,21.1,68.3
199468536,-2.35,136.27,7.8,7.44,19.6,21.1,68.4
199734022,-2.34,136.06,7.8,7.46,19.8,21.2,68.5
