Frequency(Hz),Return Loss(dB),Phase(deg),Rs,SWR,Xs,|Z|,Theta
88318396,-14.94,-34.01,65.8,1.44,-13.6,67.2,-11.7
88495388,-14.84,-34.13,66.0,1.44,-13.9,67.4,-11.9
88672378,-14.81,-34.35,66.0,1.44,-14.0,67.4,-12.0
88849368,-14.76,-34.85,65.9,1.45,-14.2,67.4,-12.2
89026360,-14.75,-35.10,65.8,1.45,-14.3,67.4,-12.3
89203350,-14.68,-35.44,65.9,1.45,-14.6,67.4,-12.5
89380340,-14.63,-35.64,65.9,1.46,-14.8,67.5,-12.6
89557332,-14.59,-36.22,65.8,1.46,-15.0,67.4,-12.9
89734322,-14.57,-36.54,65.7,1.46,-15.1,67.4,-13.0
89911312,-14.52,-37.06,65.6,1.46,-15.4,67.4,-13.2
90088304,-14.48,-37.35,65.6,1.47,-15.6,67.4,-13.4
90265294,-14.50,-38.01,65.3,1.46,-15.7,67.1,-13.5
90442284,-14.48,-38.28,65.2,1.47,-15.8,67.1,-13.6
90619276,-14.51,-38.67,65.0,1.46,-15.9,66.9,-13.7
90796266,-14.53,-39.37,64.8,1.46,-16.0,66.7,-13.9
90973256,-14.59,-39.52,64.6,1.46,-15.9,66.5,-13.8
91150248,-14.54,-40.27,64.4,1.46,-16.2,66.4,-14.1
91327238,-14.61,-40.37,64.3,1.46,-16.0,66.2,-14.0
91504228,-14.64,-40.34,64.2,1.45,-16.0,66.2,-14.0
91681220,-14.70,-40.84,64.0,1.45,-15.9,65.9,-14.0
91858210,-14.75,-41.00,63.8,1.45,-15.9,65.8,-14.0
92035200,-14.77,-40.75,63.9,1.45,-15.7,65.8,-13.8
92212192,-14.83,-40.85,63.7,1.44,-15.6,65.6,-13.8
92389182,-14.92,-41.54,63.4,1.44,-15.6,65.3,-13.8
92566172,-14.99,-41.23,63.4,1.43,-15.4,65.2,-13.6
92743164,-15.03,-41.39,63.3,1.43,-15.3,65.1,-13.6
92920154,-15.07,-41.40,63.2,1.43,-15.2,65.0,-13.5
93097144,-15.09,-41.42,63.2,1.43,-15.2,65.0,-13.5
93274136,-15.09,-41.98,63.0,1.43,-15.3,64.8,-13.6
93451126,-15.15,-41.47,63.1,1.42,-15.1,64.8,-13.4
93628116,-15.22,-41.02,63.1,1.42,-14.8,64.8,-13.2
93805108,-15.29,-40.82,63.1,1.42,-14.6,64.8,-13.0
93982098,-15.27,-40.89,63.1,1.42,-14.7,64.8,-13.1
94159088,-15.27,-40.81,63.1,1.42,-14.7,64.8,-13.1
94336080,-15.32,-40.88,63.0,1.41,-14.6,64.7,-13.0
94513070,-15.39,-40.55,63.0,1.41,-14.4,64.6,-12.8
94690060,-15.39,-40.38,63.1,1.41,-14.3,64.7,-12.8
94867052,-15.40,-40.21,63.1,1.41,-14.2,64.7,-12.7
95044042,-15.42,-40.21,63.1,1.41,-14.2,64.7,-12.7
95221032,-15.41,-40.36,63.0,1.41,-14.3,64.6,-12.8
95398024,-15.40,-40.22,63.1,1.41,-14.2,64.7,-12.7
95575014,-15.43,-40.20,63.1,1.41,-14.2,64.6,-12.7
95752004,-15.53,-39.80,63.0,1.40,-13.9,64.5,-12.4
95928996,-15.52,-39.82,63.0,1.40,-13.9,64.6,-12.4
96105986,-15.59,-39.56,63.0,1.40,-13.7,64.5,-12.3
96282976,-15.55,-39.82,63.0,1.40,-13.9,64.5,-12.4
96459968,-15.56,-39.66,63.0,1.40,-13.8,64.5,-12.3
96636958,-15.60,-39.47,63.0,1.40,-13.7,64.5,-12.2
96813948,-15.63,-39.62,62.9,1.40,-13.6,64.4,-12.2
96990940,-15.69,-39.47,62.9,1.39,-13.5,64.3,-12.1
97167930,-15.63,-38.95,63.1,1.40,-13.5,64.6,-12.1
97344920,-15.65,-38.92,63.1,1.40,-13.5,64.5,-12.0
97521912,-15.68,-38.79,63.1,1.39,-13.4,64.5,-12.0
97698902,-15.64,-38.61,63.2,1.40,-13.4,64.6,-12.0
97875892,-15.67,-38.35,63.3,1.39,-13.3,64.6,-11.9
98052884,-15.68,-38.78,63.1,1.39,-13.4,64.5,-12.0
98229874,-15.75,-38.61,63.1,1.39,-13.2,64.4,-11.8
98406864,-15.72,-38.41,63.2,1.39,-13.2,64.5,-11.8
98583856,-15.75,-38.15,63.2,1.39,-13.1,64.5,-11.7
98760846,-15.80,-37.47,63.3,1.39,-12.8,64.6,-11.5
98937836,-15.83,-37.64,63.2,1.39,-12.8,64.5,-11.5
99114828,-15.81,-37.62,63.3,1.39,-12.9,64.6,-11.5
99291818,-15.80,-37.59,63.3,1.39,-12.9,64.6,-11.5
99468808,-15.78,-37.60,63.3,1.39,-12.9,64.6,-11.5
99645800,-15.80,-37.20,63.4,1.39,-12.8,64.7,-11.4
99822790,-15.76,-37.26,63.4,1.39,-12.9,64.7,-11.5
99999780,-15.81,-37.12,63.4,1.39,-12.7,64.7,-11.3
100176772,-15.88,-37.07,63.3,1.38,-12.6,64.5,-11.2
100353762,-15.84,-36.45,63.5,1.39,-12.5,64.8,-11.1
100530752,-15.87,-35.96,63.6,1.38,-12.3,64.8,-11.0
100707744,-15.87,-35.97,63.6,1.38,-12.3,64.8,-11.0
100884734,-15.85,-35.90,63.7,1.38,-12.4,64.9,-11.0
101061724,-15.85,-35.76,63.7,1.38,-12.3,64.9,-11.0
101238716,-15.85,-35.64,63.8,1.38,-12.3,64.9,-10.9
101415706,-15.87,-36.07,63.6,1.38,-12.4,64.8,-11.0
101592696,-15.89,-35.31,63.8,1.38,-12.1,64.9,-10.8
101769688,-15.87,-35.50,63.8,1.38,-12.2,64.9,-10.9
101946678,-15.93,-34.87,63.8,1.38,-12.0,64.9,-10.6
102123668,-15.85,-34.75,64.0,1.38,-12.1,65.1,-10.7
102300660,-15.79,-34.61,64.1,1.39,-12.2,65.3,-10.7
102477650,-15.80,-34.12,64.2,1.39,-12.0,65.4,-10.6
102654640,-15.79,-34.12,64.3,1.39,-12.0,65.4,-10.6
102831632,-15.74,-33.39,64.6,1.39,-11.9,65.6,-10.5
103008622,-15.75,-33.00,64.6,1.39,-11.8,65.7,-10.3
103185612,-15.72,-32.87,64.7,1.39,-11.8,65.8,-10.3
103362604,-15.71,-32.67,64.8,1.39,-11.8,65.9,-10.3
103539594,-15.65,-32.35,65.0,1.40,-11.8,66.0,-10.3
103716584,-15.64,-32.21,65.1,1.40,-11.8,66.1,-10.3
103893576,-15.59,-31.91,65.2,1.40,-11.8,66.3,-10.2
104070566,-15.56,-32.14,65.2,1.40,-11.9,66.3,-10.3
104247556,-15.51,-31.91,65.4,1.40,-11.9,66.4,-10.3
104424548,-15.46,-31.93,65.5,1.41,-12.0,66.5,-10.4
104601538,-15.42,-31.75,65.6,1.41,-12.0,66.7,-10.4
104778528,-15.40,-31.82,65.6,1.41,-12.1,66.7,-10.4
104955520,-15.36,-31.92,65.7,1.41,-12.2,66.8,-10.5
105132510,-15.27,-31.73,65.9,1.42,-12.3,67.0,-10.6
105309500,-15.20,-31.72,66.0,1.42,-12.4,67.2,-10.7
105486492,-15.13,-31.91,66.1,1.42,-12.6,67.3,-10.8
105663482,-15.14,-32.12,66.0,1.42,-12.7,67.2,-10.9
105840472,-15.11,-32.16,66.1,1.43,-12.7,67.3,-10.9
106017464,-15.05,-32.20,66.2,1.43,-12.9,67.4,-11.0
106194454,-15.04,-32.49,66.1,1.43,-13.0,67.4,-11.1
106371444,-15.01,-32.74,66.1,1.43,-13.1,67.4,-11.2
106548436,-15.02,-33.02,66.0,1.43,-13.2,67.3,-11.3
106725426,-14.99,-32.98,66.1,1.43,-13.2,67.4,-11.3
106902416,-14.97,-33.61,65.9,1.43,-13.4,67.2,-11.5
107079408,-14.98,-33.85,65.8,1.43,-13.5,67.2,-11.6
107256398,-14.93,-34.10,65.8,1.44,-13.7,67.2,-11.7
107433388,-14.99,-33.81,65.8,1.43,-13.5,67.2,-11.6
107610380,-14.93,-34.29,65.8,1.44,-13.7,67.2,-11.8
107787370,-15.02,-34.40,65.6,1.43,-13.6,67.0,-11.7
107964360,-15.04,-34.94,65.3,1.43,-13.7,66.8,-11.8
108141352,-15.01,-35.48,65.2,1.43,-13.9,66.7,-12.0
108318342,-15.00,-35.41,65.3,1.43,-13.9,66.7,-12.0
108495332,-15.07,-35.80,65.0,1.43,-13.8,66.5,-12.0
108672324,-15.07,-36.09,64.9,1.43,-13.9,66.4,-12.1
108849314,-15.16,-35.92,64.8,1.42,-13.7,66.3,-11.9
109026304,-15.14,-35.82,64.9,1.42,-13.7,66.3,-11.9
109203296,-15.14,-35.95,64.9,1.42,-13.7,66.3,-12.0
109380286,-15.19,-35.87,64.8,1.42,-13.6,66.2,-11.9
109557276,-15.23,-35.67,64.8,1.42,-13.5,66.2,-11.8
109734268,-15.25,-35.73,64.7,1.42,-13.5,66.1,-11.8
109911258,-15.29,-35.73,64.7,1.42,-13.4,66.0,-11.7
110088248,-15.33,-35.60,64.6,1.41,-13.3,66.0,-11.6
110265240,-15.39,-35.87,64.5,1.41,-13.2,65.8,-11.6
110442230,-15.36,-35.50,64.6,1.41,-13.2,65.9,-11.5
110619220,-15.37,-35.71,64.5,1.41,-13.2,65.9,-11.6
110796212,-15.40,-35.54,64.5,1.41,-13.1,65.8,-11.5
110973202,-15.40,-35.35,64.6,1.41,-13.1,65.9,-11.4
111150192,-15.37,-35.59,64.6,1.41,-13.2,65.9,-11.6
111327184,-15.44,-35.64,64.4,1.41,-13.1,65.8,-11.5
111504174,-15.45,-35.84,64.4,1.41,-13.1,65.7,-11.5
111681164,-15.45,-35.40,64.5,1.41,-13.0,65.8,-11.4
111858156,-15.46,-35.49,64.4,1.41,-13.0,65.7,-11.4
112035146,-15.48,-35.33,64.5,1.40,-12.9,65.7,-11.3
112212136,-15.49,-34.56,64.7,1.40,-12.7,65.9,-11.1
112389128,-15.50,-34.64,64.6,1.40,-12.7,65.8,-11.1
112566118,-15.50,-34.77,64.6,1.40,-12.7,65.8,-11.1
112743108,-15.50,-34.77,64.6,1.40,-12.7,65.8,-11.1
112920100,-15.47,-34.68,64.7,1.41,-12.8,65.9,-11.2
113097090,-15.50,-34.71,64.6,1.40,-12.7,65.8,-11.1
113274080,-15.50,-34.50,64.7,1.40,-12.7,65.9,-11.1
113451072,-15.57,-34.23,64.6,1.40,-12.5,65.8,-10.9
113628062,-15.56,-33.87,64.7,1.40,-12.4,65.9,-10.8
113805052,-15.56,-33.95,64.7,1.40,-12.4,65.9,-10.8
113982044,-15.54,-34.06,64.7,1.40,-12.5,65.9,-10.9
114159034,-15.57,-33.82,64.7,1.40,-12.3,65.9,-10.8
114336024,-15.56,-33.59,64.8,1.40,-12.3,66.0,-10.7
114513016,-15.53,-33.37,64.9,1.40,-12.3,66.1,-10.7
114690006,-15.57,-33.54,64.8,1.40,-12.3,65.9,-10.7
114866996,-15.48,-33.32,65.0,1.40,-12.4,66.2,-10.8
115043988,-15.49,-33.18,65.0,1.40,-12.3,66.2,-10.7
115220978,-15.54,-33.29,64.9,1.40,-12.3,66.1,-10.7
115397968,-15.55,-33.11,65.0,1.40,-12.2,66.1,-10.6
115574960,-15.56,-33.14,64.9,1.40,-12.2,66.1,-10.6
115751950,-15.60,-33.06,64.9,1.40,-12.1,66.0,-10.5
115928940,-15.52,-33.26,65.0,1.40,-12.3,66.1,-10.7
116105932,-15.51,-32.85,65.1,1.40,-12.2,66.2,-10.6
116282922,-15.55,-32.97,65.0,1.40,-12.1,66.1,-10.6
116459912,-15.54,-32.60,65.1,1.40,-12.1,66.2,-10.5
116636904,-15.58,-32.49,65.1,1.40,-12.0,66.2,-10.4
116813894,-15.56,-32.23,65.2,1.40,-11.9,66.3,-10.4
116990884,-15.56,-31.97,65.3,1.40,-11.9,66.3,-10.3
117167876,-15.56,-31.68,65.3,1.40,-11.8,66.4,-10.2
117344866,-15.54,-31.94,65.3,1.40,-11.9,66.4,-10.3
117521856,-15.52,-31.88,65.4,1.40,-11.9,66.4,-10.3
117698848,-15.52,-31.96,65.3,1.40,-11.9,66.4,-10.3
117875838,-15.50,-31.93,65.4,1.40,-12.0,66.5,-10.4
118052828,-15.59,-31.86,65.2,1.40,-11.8,66.3,-10.2
118229820,-15.55,-31.30,65.5,1.40,-11.7,66.5,-10.1
118406810,-15.53,-31.18,65.5,1.40,-11.7,66.6,-10.1
118583800,-15.53,-31.33,65.5,1.40,-11.7,66.5,-10.2
118760792,-15.55,-31.34,65.5,1.40,-11.7,66.5,-10.1
118937782,-15.52,-30.77,65.7,1.40,-11.6,66.7,-10.0
119114772,-15.51,-31.16,65.6,1.40,-11.7,66.6,-10.1
119291764,-15.49,-30.86,65.7,1.40,-11.7,66.7,-10.1
119468754,-15.47,-30.51,65.8,1.41,-11.6,66.8,-10.0
119645744,-15.47,-30.32,65.9,1.41,-11.5,66.9,-9.9
119822736,-15.57,-30.44,65.6,1.40,-11.4,66.6,-9.9
119999726,-15.54,-30.10,65.8,1.40,-11.3,66.8,-9.8
120176716,-15.49,-30.44,65.8,1.40,-11.5,66.8,-9.9
120353708,-15.43,-30.31,65.9,1.41,-11.6,67.0,-10.0
120530698,-15.46,-30.14,65.9,1.41,-11.5,66.9,-9.9
120707688,-15.49,-30.09,65.9,1.40,-11.4,66.9,-9.8
120884680,-15.52,-29.92,65.9,1.40,-11.3,66.8,-9.7
121061670,-15.43,-29.78,66.1,1.41,-11.4,67.1,-9.8
121238660,-15.43,-29.42,66.2,1.41,-11.3,67.1,-9.7
121415652,-15.37,-28.96,66.4,1.41,-11.3,67.4,-9.6
121592642,-15.41,-29.12,66.3,1.41,-11.3,67.3,-9.6
121769632,-15.37,-29.15,66.4,1.41,-11.3,67.3,-9.7
121946624,-15.40,-29.12,66.3,1.41,-11.3,67.3,-9.7
122123614,-15.40,-29.15,66.3,1.41,-11.3,67.3,-9.7
122300604,-15.30,-28.92,66.6,1.41,-11.4,67.5,-9.7
122477596,-15.30,-28.56,66.7,1.41,-11.3,67.6,-9.6
122654586,-15.32,-28.67,66.6,1.41,-11.3,67.5,-9.6
122831576,-15.28,-28.28,66.8,1.42,-11.2,67.7,-9.5
123008568,-15.25,-27.92,67.0,1.42,-11.2,67.9,-9.5
123185558,-15.19,-28.06,67.0,1.42,-11.3,68.0,-9.6
123362548,-15.21,-28.20,67.0,1.42,-11.3,67.9,-9.6
123539540,-15.13,-28.09,67.2,1.42,-11.4,68.1,-9.7
123716530,-15.15,-28.40,67.0,1.42,-11.5,68.0,-9.7
123893520,-15.12,-28.32,67.1,1.43,-11.5,68.1,-9.7
124070512,-15.10,-28.45,67.1,1.43,-11.6,68.1,-9.8
124247502,-15.04,-28.43,67.3,1.43,-11.7,68.3,-9.9
124424492,-15.02,-28.34,67.3,1.43,-11.7,68.4,-9.9
124601484,-15.09,-28.70,67.1,1.43,-11.7,68.1,-9.9
124778474,-15.04,-28.75,67.2,1.43,-11.8,68.2,-10.0
124955464,-14.97,-28.68,67.4,1.43,-11.9,68.4,-10.0
125132456,-15.00,-28.79,67.3,1.43,-11.9,68.3,-10.0
125309446,-14.98,-28.93,67.3,1.43,-12.0,68.3,-10.1
125486436,-14.97,-28.94,67.3,1.43,-12.0,68.3,-10.1
125663428,-14.97,-29.24,67.2,1.43,-12.1,68.3,-10.2
125840418,-14.96,-29.16,67.2,1.43,-12.1,68.3,-10.2
126017408,-14.98,-29.12,67.2,1.43,-12.0,68.3,-10.2
126194400,-14.99,-28.93,67.2,1.43,-12.0,68.3,-10.1
126371390,-15.03,-29.24,67.1,1.43,-12.0,68.1,-10.1
126548380,-14.99,-29.20,67.2,1.43,-12.0,68.2,-10.2
126725372,-15.06,-29.65,66.9,1.43,-12.1,68.0,-10.2
126902362,-15.05,-29.61,66.9,1.43,-12.1,68.0,-10.2
127079352,-15.04,-29.28,67.0,1.43,-12.0,68.1,-10.1
127256344,-15.03,-29.21,67.1,1.43,-12.0,68.1,-10.1
127433334,-15.05,-29.27,67.0,1.43,-12.0,68.1,-10.1
127610324,-15.06,-29.29,67.0,1.43,-12.0,68.1,-10.1
127787316,-15.11,-29.21,66.9,1.43,-11.8,67.9,-10.0
127964306,-15.06,-29.38,67.0,1.43,-12.0,68.0,-10.1
128141296,-15.02,-29.12,67.1,1.43,-12.0,68.2,-10.1
128318288,-15.00,-29.21,67.1,1.43,-12.0,68.2,-10.2
128495278,-15.05,-28.85,67.1,1.43,-11.8,68.2,-10.0
128672268,-15.08,-28.98,67.0,1.43,-11.8,68.1,-10.0
128849260,-15.07,-28.74,67.1,1.43,-11.7,68.1,-9.9
129026250,-15.07,-28.83,67.1,1.43,-11.8,68.1,-10.0
129203240,-15.04,-28.56,67.2,1.43,-11.8,68.3,-9.9
129380232,-15.10,-28.54,67.1,1.43,-11.6,68.1,-9.8
129557222,-15.08,-28.67,67.1,1.43,-11.7,68.1,-9.9
129734212,-15.07,-28.19,67.3,1.43,-11.6,68.3,-9.8
129911204,-15.15,-28.43,67.0,1.42,-11.5,68.0,-9.7
130088194,-15.13,-28.20,67.1,1.42,-11.5,68.1,-9.7
130265184,-15.17,-28.05,67.1,1.42,-11.3,68.0,-9.6
130442176,-15.14,-28.12,67.1,1.42,-11.4,68.1,-9.7
130619166,-15.15,-28.12,67.1,1.42,-11.4,68.1,-9.6
130796156,-15.13,-27.86,67.2,1.43,-11.4,68.2,-9.6
130973148,-15.10,-27.89,67.3,1.43,-11.4,68.2,-9.6
131150138,-15.08,-27.93,67.3,1.43,-11.5,68.3,-9.7
131327128,-15.09,-27.67,67.4,1.43,-11.4,68.3,-9.6
131504120,-15.09,-27.56,67.4,1.43,-11.3,68.3,-9.5
131681110,-15.05,-27.39,67.5,1.43,-11.3,68.5,-9.5
131858100,-15.07,-27.54,67.4,1.43,-11.3,68.4,-9.6
132035092,-15.06,-27.43,67.5,1.43,-11.3,68.4,-9.5
132212082,-14.99,-27.16,67.7,1.43,-11.4,68.7,-9.5
132389072,-15.05,-27.33,67.5,1.43,-11.3,68.5,-9.5
132566064,-14.99,-27.02,67.8,1.43,-11.3,68.7,-9.5
132743054,-15.00,-26.93,67.8,1.43,-11.3,68.7,-9.4
132920044,-15.00,-27.11,67.7,1.43,-11.3,68.7,-9.5
133097036,-14.98,-26.76,67.9,1.43,-11.2,68.8,-9.4
133274026,-14.95,-26.85,67.9,1.44,-11.3,68.8,-9.5
133451016,-14.97,-27.00,67.8,1.43,-11.3,68.7,-9.5
133628008,-14.97,-26.77,67.9,1.43,-11.3,68.8,-9.4
133804998,-14.96,-26.58,68.0,1.44,-11.2,68.9,-9.4
133981988,-15.00,-26.63,67.8,1.43,-11.2,68.7,-9.3
134158980,-14.96,-26.40,68.0,1.43,-11.2,68.9,-9.3
134335970,-14.93,-26.49,68.0,1.44,-11.2,69.0,-9.4
134512960,-14.95,-26.18,68.1,1.44,-11.1,69.0,-9.3
134689952,-14.96,-26.29,68.0,1.44,-11.1,68.9,-9.3
134866942,-14.91,-26.13,68.2,1.44,-11.1,69.1,-9.3
135043932,-14.92,-26.05,68.2,1.44,-11.1,69.1,-9.3
135220924,-14.96,-25.82,68.2,1.44,-11.0,69.0,-9.1
135397914,-14.88,-25.88,68.3,1.44,-11.1,69.2,-9.2
135574904,-14.87,-26.07,68.3,1.44,-11.2,69.2,-9.3
135751896,-14.88,-26.12,68.3,1.44,-11.2,69.2,-9.3
135928886,-14.92,-25.78,68.3,1.44,-11.0,69.1,-9.2
136105876,-14.85,-25.65,68.4,1.44,-11.1,69.3,-9.2
136282868,-14.85,-25.62,68.5,1.44,-11.1,69.4,-9.2
136459858,-14.89,-25.57,68.4,1.44,-11.0,69.3,-9.1
136636848,-14.86,-25.61,68.4,1.44,-11.0,69.3,-9.2
136813840,-14.78,-25.45,68.7,1.45,-11.1,69.6,-9.2
136990830,-14.80,-25.56,68.6,1.45,-11.1,69.5,-9.2
137167820,-14.80,-25.36,68.6,1.44,-11.1,69.5,-9.2
137344812,-14.84,-25.50,68.5,1.44,-11.0,69.4,-9.2
137521802,-14.86,-25.16,68.6,1.44,-10.9,69.4,-9.0
137698792,-14.83,-25.27,68.6,1.44,-11.0,69.5,-9.1
137875784,-14.84,-25.38,68.5,1.44,-11.0,69.4,-9.1
138052774,-14.77,-25.29,68.7,1.45,-11.1,69.6,-9.2
138229764,-14.74,-25.02,68.9,1.45,-11.1,69.8,-9.1
138406756,-14.79,-24.78,68.8,1.45,-10.9,69.7,-9.0
138583746,-14.76,-24.67,68.9,1.45,-10.9,69.8,-9.0
138760736,-14.75,-24.63,69.0,1.45,-10.9,69.8,-9.0
138937728,-14.76,-24.77,68.9,1.45,-10.9,69.8,-9.0
139114718,-14.78,-24.64,68.9,1.45,-10.8,69.7,-8.9
139291708,-14.73,-24.25,69.1,1.45,-10.8,69.9,-8.9
139468700,-14.69,-24.55,69.1,1.45,-11.0,70.0,-9.0
139645690,-14.70,-24.37,69.1,1.45,-10.9,70.0,-8.9
139822680,-14.71,-24.38,69.1,1.45,-10.8,70.0,-8.9
139999672,-14.75,-24.41,69.0,1.45,-10.8,69.9,-8.9
140176662,-14.71,-24.24,69.2,1.45,-10.8,70.0,-8.9
140353652,-14.60,-23.94,69.5,1.46,-10.9,70.4,-8.9
140530644,-14.66,-23.84,69.4,1.45,-10.7,70.2,-8.8
140707634,-14.62,-23.96,69.4,1.46,-10.9,70.3,-8.9
140884624,-14.68,-23.71,69.4,1.45,-10.7,70.2,-8.7
141061616,-14.67,-23.72,69.4,1.45,-10.7,70.2,-8.7
141238606,-14.63,-23.63,69.5,1.46,-10.7,70.3,-8.8
141415596,-14.61,-23.72,69.5,1.46,-10.8,70.4,-8.8
141592588,-14.61,-23.37,69.6,1.46,-10.6,70.5,-8.7
141769578,-14.60,-23.43,69.6,1.46,-10.7,70.5,-8.7
141946568,-14.53,-23.67,69.8,1.46,-10.9,70.6,-8.9
142123560,-14.53,-23.66,69.8,1.46,-10.9,70.6,-8.9
142300550,-14.51,-23.25,69.9,1.46,-10.8,70.8,-8.8
142477540,-14.49,-23.31,70.0,1.46,-10.8,70.8,-8.8
142654532,-14.49,-23.36,70.0,1.46,-10.8,70.8,-8.8
142831522,-14.49,-23.38,69.9,1.46,-10.8,70.8,-8.8
143008512,-14.44,-23.29,70.1,1.47,-10.9,71.0,-8.8
143185504,-14.48,-23.03,70.1,1.47,-10.7,70.9,-8.7
143362494,-14.45,-22.84,70.2,1.47,-10.7,71.0,-8.7
143539484,-14.41,-22.82,70.3,1.47,-10.8,71.1,-8.7
143716476,-14.38,-22.95,70.4,1.47,-10.9,71.2,-8.8
143893466,-14.39,-22.57,70.4,1.47,-10.7,71.2,-8.6
144070456,-14.35,-23.13,70.4,1.47,-11.0,71.2,-8.9
144247448,-14.37,-23.27,70.3,1.47,-11.0,71.2,-8.9
144424438,-14.36,-23.15,70.3,1.47,-11.0,71.2,-8.9
144601428,-14.31,-23.14,70.5,1.48,-11.1,71.4,-8.9
144778420,-14.31,-23.08,70.5,1.48,-11.0,71.4,-8.9
144955410,-14.28,-22.87,70.7,1.48,-11.0,71.5,-8.9
145132400,-14.30,-22.74,70.6,1.48,-10.9,71.5,-8.8
145309392,-14.26,-22.50,70.8,1.48,-10.9,71.6,-8.8
145486382,-14.29,-22.89,70.6,1.48,-11.0,71.5,-8.9
145663372,-14.36,-23.20,70.4,1.47,-11.0,71.2,-8.9
145840364,-14.34,-23.13,70.4,1.47,-11.0,71.3,-8.9
146017354,-14.30,-23.24,70.5,1.48,-11.1,71.4,-9.0
146194344,-14.31,-23.10,70.5,1.48,-11.1,71.4,-8.9
146371336,-14.28,-23.06,70.6,1.48,-11.1,71.5,-8.9
146548326,-14.28,-23.07,70.6,1.48,-11.1,71.5,-8.9
146725316,-14.29,-22.88,70.6,1.48,-11.0,71.5,-8.9
146902308,-14.30,-22.83,70.6,1.48,-11.0,71.4,-8.8
147079298,-14.29,-22.64,70.7,1.48,-10.9,71.5,-8.8
147256288,-14.25,-22.33,70.9,1.48,-10.9,71.7,-8.7
147433280,-14.24,-22.41,70.9,1.48,-10.9,71.7,-8.7
147610270,-14.22,-22.25,71.0,1.48,-10.9,71.8,-8.7
147787260,-14.23,-22.33,70.9,1.48,-10.9,71.8,-8.7
147964252,-14.11,-21.43,71.5,1.49,-10.7,72.3,-8.5
148141242,-14.17,-21.42,71.3,1.49,-10.6,72.1,-8.5
148318232,-14.15,-21.33,71.4,1.49,-10.6,72.2,-8.4
148495224,-14.12,-21.24,71.5,1.49,-10.6,72.3,-8.4
148672214,-14.11,-21.35,71.5,1.49,-10.7,72.3,-8.5
148849204,-14.12,-21.46,71.5,1.49,-10.7,72.3,-8.5
149026196,-14.13,-21.57,71.4,1.49,-10.7,72.2,-8.6
149203186,-14.11,-21.37,71.5,1.49,-10.7,72.3,-8.5
149380176,-14.07,-21.03,71.7,1.49,-10.6,72.5,-8.4
149557168,-14.03,-20.59,72.0,1.50,-10.5,72.7,-8.3
149734158,-14.06,-20.86,71.8,1.49,-10.5,72.6,-8.4
149911148,-14.10,-20.99,71.7,1.49,-10.5,72.4,-8.4
150088140,-14.14,-20.91,71.6,1.49,-10.4,72.3,-8.3
150265130,-14.09,-20.81,71.7,1.49,-10.5,72.5,-8.3
150442120,-14.04,-20.75,71.9,1.50,-10.5,72.7,-8.3
150619112,-14.01,-20.66,72.0,1.50,-10.5,72.8,-8.3
150796102,-14.00,-20.61,72.1,1.50,-10.5,72.8,-8.3
150973092,-13.97,-20.55,72.2,1.50,-10.6,72.9,-8.3
151150084,-13.97,-20.75,72.1,1.50,-10.7,72.9,-8.4
151327074,-13.98,-20.68,72.1,1.50,-10.6,72.9,-8.4
151504064,-14.00,-20.36,72.1,1.50,-10.4,72.9,-8.2
151681056,-13.98,-20.35,72.2,1.50,-10.5,72.9,-8.2
151858046,-13.95,-20.42,72.2,1.50,-10.5,73.0,-8.3
152035036,-13.93,-20.42,72.3,1.50,-10.6,73.1,-8.3
152212028,-13.94,-20.34,72.3,1.50,-10.5,73.1,-8.3
152389018,-13.95,-20.42,72.2,1.50,-10.5,73.0,-8.3
152566008,-13.89,-20.38,72.5,1.51,-10.6,73.2,-8.4
152743000,-13.87,-20.49,72.5,1.51,-10.7,73.3,-8.4
152919990,-13.90,-20.28,72.4,1.51,-10.6,73.2,-8.3
153096980,-13.86,-20.07,72.6,1.51,-10.5,73.4,-8.3
153273972,-13.83,-19.81,72.8,1.51,-10.5,73.5,-8.2
153450962,-13.81,-19.66,72.9,1.51,-10.4,73.6,-8.1
153627952,-13.80,-19.57,72.9,1.51,-10.4,73.7,-8.1
153804944,-13.80,-19.51,73.0,1.51,-10.4,73.7,-8.1
153981934,-13.76,-19.56,73.1,1.52,-10.5,73.8,-8.2
154158924,-13.78,-19.51,73.0,1.51,-10.4,73.8,-8.1
154335916,-13.83,-19.41,72.9,1.51,-10.3,73.6,-8.0
154512906,-13.81,-19.50,72.9,1.51,-10.4,73.7,-8.1
154689896,-13.79,-19.50,73.0,1.51,-10.4,73.7,-8.1
154866888,-13.79,-19.39,73.0,1.51,-10.3,73.7,-8.1
155043878,-13.77,-19.24,73.1,1.52,-10.3,73.8,-8.0
155220868,-13.75,-19.13,73.2,1.52,-10.3,73.9,-8.0
155397860,-13.74,-19.19,73.2,1.52,-10.3,73.9,-8.0
155574850,-13.72,-19.19,73.3,1.52,-10.4,74.0,-8.1
155751840,-13.69,-19.11,73.4,1.52,-10.4,74.1,-8.0
155928832,-13.71,-19.12,73.3,1.52,-10.4,74.1,-8.0
156105822,-13.68,-19.04,73.4,1.52,-10.4,74.2,-8.0
156282812,-13.62,-18.90,73.7,1.53,-10.4,74.4,-8.0
156459804,-13.61,-18.88,73.7,1.53,-10.4,74.5,-8.0
156636794,-13.62,-18.85,73.7,1.53,-10.4,74.4,-8.0
