Frequency(Hz),Return Loss(dB),Phase(deg),Rs,SWR,Xs,|Z|,Theta
163539430,-1.17,115.79,4.7,14.82,31.2,31.5,81.4
163716420,-1.18,115.56,4.7,14.75,31.3,31.7,81.4
163893412,-1.19,115.36,4.8,14.67,31.4,31.8,81.4
164070402,-1.20,115.09,4.8,14.53,31.6,32.0,81.3
164247392,-1.20,114.86,4.8,14.49,31.7,32.1,81.3
164424384,-1.19,114.69,4.8,14.57,31.8,32.2,81.4
164601374,-1.19,114.50,4.8,14.60,31.9,32.3,81.4
164778364,-1.19,114.31,4.8,14.60,32.1,32.4,81.4
164955356,-1.20,114.15,4.9,14.50,32.2,32.5,81.4
165132346,-1.22,113.93,5.0,14.31,32.3,32.7,81.3
165309336,-1.23,113.67,5.0,14.11,32.4,32.8,81.2
165486328,-1.24,113.54,5.1,14.07,32.5,32.9,81.1
165663318,-1.24,113.40,5.1,13.99,32.6,33.0,81.1
165840308,-1.25,113.24,5.1,13.95,32.7,33.1,81.1
166017300,-1.25,113.00,5.2,13.93,32.8,33.2,81.1
166194290,-1.25,112.76,5.2,13.94,33.0,33.4,81.1
166371280,-1.25,112.48,5.2,13.93,33.2,33.6,81.1
166548272,-1.25,112.35,5.2,13.90,33.3,33.7,81.1
166725262,-1.26,112.24,5.2,13.86,33.3,33.7,81.1
166902252,-1.25,112.04,5.2,13.88,33.4,33.8,81.1
167079244,-1.26,111.81,5.3,13.83,33.6,34.0,81.1
167256234,-1.27,111.58,5.3,13.68,33.7,34.1,81.0
167433224,-1.28,111.37,5.4,13.62,33.9,34.3,81.0
167610216,-1.28,111.19,5.4,13.57,34.0,34.4,81.0
167787206,-1.28,111.03,5.4,13.57,34.1,34.5,81.0
167964196,-1.29,110.83,5.5,13.46,34.2,34.6,80.9
168141188,-1.30,110.62,5.5,13.35,34.3,34.8,80.9
168318178,-1.30,110.48,5.5,13.34,34.4,34.9,80.9
168495168,-1.31,110.23,5.6,13.31,34.6,35.0,80.9
168672160,-1.31,109.91,5.6,13.28,34.8,35.2,80.8
168849150,-1.30,109.68,5.6,13.42,34.9,35.4,81.0
169026140,-1.29,109.49,5.5,13.53,35.1,35.5,81.0
169203132,-1.28,109.33,5.5,13.60,35.2,35.6,81.1
169380122,-1.28,109.10,5.5,13.58,35.3,35.7,81.1
169557112,-1.28,108.89,5.5,13.58,35.4,35.9,81.1
169734104,-1.28,108.74,5.5,13.63,35.5,36.0,81.1
169911094,-1.28,108.47,5.6,13.62,35.7,36.2,81.2
170088084,-1.28,108.14,5.6,13.62,35.9,36.4,81.2
170265076,-1.27,108.01,5.6,13.65,36.0,36.5,81.2
170442066,-1.29,107.81,5.6,13.53,36.1,36.6,81.1
170619056,-1.31,107.56,5.8,13.28,36.3,36.8,81.0
170796048,-1.31,107.38,5.8,13.29,36.4,36.9,81.0
170973038,-1.31,107.15,5.8,13.30,36.6,37.0,81.0
171150028,-1.31,106.90,5.8,13.27,36.7,37.2,81.0
171327020,-1.32,106.65,5.9,13.21,36.9,37.4,81.0
171504010,-1.33,106.43,5.9,13.09,37.0,37.5,80.9
171681000,-1.34,106.20,6.0,13.03,37.2,37.7,80.9
171857992,-1.33,105.96,6.0,13.10,37.4,37.8,80.9
172034982,-1.31,105.72,5.9,13.31,37.5,38.0,81.1
172211972,-1.32,105.44,6.0,13.20,37.7,38.2,81.0
172388964,-1.33,105.18,6.0,13.13,37.9,38.4,81.0
172565954,-1.34,105.00,6.1,13.04,38.0,38.5,80.9
172742944,-1.34,104.77,6.1,12.97,38.2,38.6,80.9
172919936,-1.35,104.54,6.2,12.91,38.3,38.8,80.9
173096926,-1.35,104.33,6.2,12.87,38.5,39.0,80.8
173273916,-1.34,104.06,6.2,12.98,38.6,39.1,80.9
173450908,-1.32,103.77,6.1,13.19,38.9,39.3,81.1
173627898,-1.33,103.65,6.2,13.11,38.9,39.4,81.0
173804888,-1.34,103.43,6.2,12.98,39.1,39.6,80.9
173981880,-1.36,103.09,6.3,12.81,39.3,39.8,80.8
174158870,-1.35,102.89,6.3,12.85,39.5,40.0,80.9
174335860,-1.35,102.68,6.3,12.91,39.6,40.1,80.9
174512852,-1.35,102.40,6.3,12.93,39.8,40.3,80.9
174689842,-1.34,102.20,6.3,13.03,40.0,40.4,81.0
174866832,-1.32,102.02,6.3,13.15,40.1,40.6,81.1
175043824,-1.36,101.82,6.4,12.82,40.2,40.7,80.9
175220814,-1.37,101.49,6.5,12.71,40.4,41.0,80.8
175397804,-1.36,101.07,6.5,12.81,40.7,41.3,80.9
175574796,-1.35,100.81,6.5,12.93,40.9,41.5,81.0
175751786,-1.35,100.56,6.5,12.89,41.1,41.6,81.0
175928776,-1.37,100.35,6.6,12.69,41.3,41.8,80.8
176105768,-1.38,100.10,6.7,12.64,41.4,42.0,80.8
176282758,-1.38,99.84,6.7,12.64,41.6,42.2,80.8
176459748,-1.38,99.54,6.7,12.65,41.8,42.4,80.8
176636740,-1.38,99.31,6.8,12.65,42.0,42.6,80.8
176813730,-1.38,99.13,6.8,12.62,42.1,42.7,80.8
176990720,-1.39,98.87,6.9,12.57,42.3,42.9,80.8
177167712,-1.39,98.60,6.9,12.52,42.5,43.1,80.8
177344702,-1.39,98.30,7.0,12.50,42.8,43.3,80.8
177521692,-1.38,98.12,6.9,12.61,42.9,43.5,80.8
177698684,-1.37,97.93,6.9,12.70,43.0,43.6,80.9
177875674,-1.39,97.63,7.0,12.51,43.3,43.8,80.8
178052664,-1.39,97.35,7.1,12.49,43.5,44.0,80.8
178229656,-1.39,97.09,7.1,12.56,43.7,44.2,80.8
178406646,-1.40,96.78,7.2,12.40,43.9,44.5,80.7
178583636,-1.41,96.46,7.2,12.38,44.1,44.7,80.7
178760628,-1.39,96.14,7.2,12.52,44.4,45.0,80.8
178937618,-1.39,95.98,7.2,12.48,44.5,45.1,80.8
179114608,-1.40,95.79,7.3,12.45,44.7,45.2,80.8
179291600,-1.40,95.46,7.3,12.47,44.9,45.5,80.8
179468590,-1.39,95.17,7.3,12.56,45.2,45.7,80.9
179645580,-1.37,94.89,7.2,12.66,45.4,46.0,80.9
179822572,-1.38,94.66,7.3,12.62,45.6,46.1,80.9
179999562,-1.39,94.43,7.4,12.48,45.7,46.3,80.8
180176552,-1.41,94.20,7.5,12.31,45.9,46.5,80.7
180353544,-1.40,93.99,7.5,12.43,46.1,46.7,80.8
180530534,-1.39,93.75,7.5,12.49,46.3,46.9,80.8
180707524,-1.41,93.44,7.6,12.37,46.5,47.1,80.7
180884516,-1.41,93.17,7.6,12.36,46.7,47.3,80.7
181061506,-1.41,92.89,7.7,12.36,46.9,47.6,80.7
181238496,-1.39,92.60,7.6,12.49,47.2,47.8,80.8
181415488,-1.41,92.33,7.7,12.38,47.4,48.0,80.8
181592478,-1.43,92.09,7.9,12.15,47.6,48.2,80.6
181769468,-1.41,91.83,7.8,12.36,47.8,48.4,80.7
181946460,-1.39,91.57,7.7,12.50,48.0,48.7,80.8
182123450,-1.40,91.30,7.8,12.43,48.3,48.9,80.8
182300440,-1.42,91.09,8.0,12.22,48.4,49.1,80.6
182477432,-1.44,90.86,8.1,12.10,48.6,49.3,80.5
182654422,-1.42,90.44,8.0,12.29,49.0,49.6,80.7
182831412,-1.42,90.16,8.1,12.24,49.2,49.9,80.7
183008404,-1.44,89.97,8.2,12.08,49.3,50.0,80.5
183185394,-1.44,89.77,8.2,12.13,49.5,50.2,80.6
183362384,-1.43,89.56,8.2,12.20,49.7,50.4,80.6
183539376,-1.42,89.35,8.2,12.29,49.9,50.6,80.7
183716366,-1.42,88.98,8.2,12.27,50.2,50.9,80.7
183893356,-1.42,88.62,8.3,12.23,50.5,51.2,80.7
184070348,-1.44,88.38,8.4,12.11,50.7,51.4,80.6
184247338,-1.43,88.08,8.5,12.15,51.0,51.7,80.6
184424328,-1.42,87.77,8.4,12.23,51.3,52.0,80.6
184601320,-1.43,87.52,8.5,12.20,51.5,52.2,80.6
184778310,-1.43,87.29,8.5,12.19,51.7,52.4,80.6
184955300,-1.42,87.06,8.5,12.24,51.9,52.6,80.6
185132292,-1.43,86.74,8.6,12.18,52.2,52.9,80.6
185309282,-1.43,86.43,8.7,12.14,52.5,53.2,80.6
185486272,-1.43,86.23,8.7,12.14,52.6,53.4,80.6
185663264,-1.43,85.95,8.8,12.14,52.9,53.6,80.6
185840254,-1.44,85.65,8.9,12.11,53.2,53.9,80.5
186017244,-1.42,85.28,8.8,12.25,53.5,54.2,80.6
186194236,-1.42,84.99,8.9,12.23,53.8,54.5,80.6
186371226,-1.44,84.75,9.0,12.12,54.0,54.7,80.5
186548216,-1.42,84.43,9.0,12.23,54.3,55.0,80.6
186725208,-1.42,84.14,9.0,12.29,54.6,55.3,80.6
186902198,-1.43,83.92,9.1,12.20,54.8,55.5,80.6
187079188,-1.44,83.68,9.2,12.09,55.0,55.8,80.5
187256180,-1.45,83.43,9.3,12.03,55.2,56.0,80.4
187433170,-1.43,83.18,9.2,12.19,55.5,56.2,80.6
187610160,-1.42,82.84,9.3,12.23,55.8,56.6,80.6
187787152,-1.42,82.45,9.3,12.22,56.2,57.0,80.6
187964142,-1.44,82.25,9.5,12.06,56.4,57.2,80.4
188141132,-1.44,81.98,9.5,12.07,56.6,57.4,80.4
188318124,-1.42,81.64,9.5,12.27,57.0,57.8,80.6
188495114,-1.41,81.40,9.5,12.31,57.2,58.0,80.6
188672104,-1.41,81.20,9.5,12.33,57.4,58.2,80.6
188849096,-1.41,81.03,9.5,12.38,57.6,58.4,80.7
189026086,-1.42,80.75,9.6,12.29,57.9,58.7,80.6
189203076,-1.43,80.41,9.7,12.20,58.2,59.0,80.5
189380068,-1.42,79.98,9.8,12.29,58.7,59.5,80.6
189557058,-1.41,79.64,9.8,12.39,59.0,59.8,80.6
189734048,-1.39,79.38,9.7,12.50,59.3,60.1,80.7
189911040,-1.40,79.17,9.8,12.40,59.5,60.3,80.6
190088030,-1.41,78.90,10.0,12.32,59.8,60.6,80.5
190265020,-1.41,78.57,10.0,12.34,60.1,61.0,80.5
190442012,-1.41,78.34,10.1,12.35,60.4,61.2,80.5
190619002,-1.41,78.11,10.1,12.35,60.6,61.4,80.5
190795992,-1.40,77.73,10.1,12.47,61.0,61.9,80.6
190972984,-1.39,77.38,10.1,12.50,61.4,62.2,80.6
191149974,-1.40,77.04,10.3,12.42,61.8,62.6,80.6
191326964,-1.40,76.71,10.3,12.42,62.1,63.0,80.5
191503956,-1.40,76.46,10.4,12.43,62.4,63.3,80.5
191680946,-1.40,76.37,10.4,12.48,62.5,63.4,80.6
191857936,-1.39,76.11,10.4,12.51,62.8,63.7,80.6
192034928,-1.39,75.81,10.4,12.57,63.1,64.0,80.6
192211918,-1.38,75.46,10.5,12.63,63.5,64.4,80.6
192388908,-1.38,75.12,10.6,12.59,63.9,64.8,80.6
192565900,-1.39,74.78,10.7,12.51,64.3,65.2,80.5
192742890,-1.39,74.50,10.8,12.55,64.6,65.5,80.5
192919880,-1.38,74.23,10.8,12.59,64.9,65.8,80.6
193096872,-1.38,73.96,10.8,12.64,65.3,66.2,80.6
193273862,-1.38,73.67,10.9,12.63,65.6,66.5,80.6
193450852,-1.38,73.40,11.0,12.62,65.9,66.8,80.5
193627844,-1.38,73.20,11.1,12.58,66.1,67.1,80.5
193804834,-1.37,72.89,11.0,12.68,66.5,67.4,80.6
193981824,-1.36,72.56,11.0,12.82,66.9,67.8,80.7
194158816,-1.37,72.29,11.2,12.69,67.2,68.2,80.5
194335806,-1.38,72.06,11.3,12.65,67.5,68.4,80.5
194512796,-1.38,71.86,11.3,12.65,67.8,68.7,80.5
194689788,-1.36,71.59,11.3,12.83,68.1,69.1,80.6
194866778,-1.35,71.23,11.3,12.87,68.6,69.5,80.6
195043768,-1.36,70.80,11.5,12.83,69.1,70.0,80.6
195220760,-1.37,70.46,11.6,12.74,69.5,70.5,80.5
195397750,-1.37,70.22,11.7,12.74,69.8,70.8,80.5
195574740,-1.35,70.02,11.6,12.93,70.1,71.1,80.6
195751732,-1.33,69.73,11.6,13.07,70.5,71.4,80.7
195928722,-1.33,69.36,11.7,13.08,71.0,71.9,80.7
196105712,-1.33,69.06,11.7,13.13,71.4,72.3,80.7
196282704,-1.33,68.76,11.8,13.11,71.8,72.7,80.6
196459694,-1.34,68.44,12.0,13.00,72.2,73.1,80.5
196636684,-1.35,68.26,12.1,12.94,72.4,73.4,80.5
196813676,-1.34,68.05,12.2,12.95,72.7,73.7,80.5
196990666,-1.33,67.69,12.2,13.06,73.2,74.2,80.5
197167656,-1.33,67.40,12.2,13.09,73.6,74.6,80.5
197344648,-1.33,67.14,12.3,13.08,73.9,74.9,80.5
197521638,-1.33,66.80,12.4,13.09,74.4,75.4,80.5
197698628,-1.32,66.45,12.5,13.19,74.9,75.9,80.6
197875620,-1.30,66.09,12.4,13.38,75.4,76.4,80.7
198052610,-1.30,65.84,12.5,13.40,75.8,76.8,80.7
198229600,-1.30,65.57,12.6,13.39,76.2,77.2,80.6
198406592,-1.31,65.26,12.8,13.30,76.6,77.6,80.5
198583582,-1.31,65.02,12.9,13.27,76.9,78.0,80.5
198760572,-1.31,64.79,12.9,13.30,77.3,78.4,80.5
198937564,-1.30,64.39,12.9,13.43,77.9,79.0,80.6
199114554,-1.30,64.11,13.1,13.39,78.3,79.4,80.5
199291544,-1.31,63.92,13.3,13.24,78.5,79.6,80.4
199468536,-1.32,63.66,13.4,13.21,78.9,80.0,80.4
199734022,-1.32,63.06,13.7,13.15,79.8,81.0,80.3
